"","ct1","ct2","ct3","ct4","ct5","ct6","ct7","ct8","ct9","ct10","ct11","ct12"
"Gene53",0.0409904821662179,0.367249380720677,0.971231383348663,0.69711889063617,0.740377610981168,0.957082586771488,0.101553766962446,0.998678886732687,0.499579558997921,0.347355030490187,0.230732217423994,0.0344745695366102
"Gene54",0.457374585658506,0.622158012621026,0.0650437138770008,0.0267327702252977,0.901334394012185,0.00101279978057967,0.977803547130412,0.606573257198336,0.497051496939923,0.475992486145066,0.381893483790111,0.420714208310467
"Gene55",0.394371708359987,0.433812422023726,0.928243267906227,0.459434192953874,0.766291705391697,0.38347777192917,0.332737568352515,0.60413471513116,0.374525564165579,0.219250658004873,0.532927909781981,0.367755719453241
"Gene56",0.616647346820046,0.455398212650318,0.354012489063092,0.198158797012547,0.0426962565959192,0.402624982733695,0.768824097989604,0.598046352164294,0.154738664059475,0.165279495779623,0.153899090481981,0.489553042877321
"Gene57",0.928063124879829,0.388485887126209,0.428144211233782,0.971230849276577,0.062898443081278,0.0651230180518056,0.490783356460351,0.194945409526667,0.162434017653541,0.342763349279981,0.0774920728980754,0.580451058086281
"Gene58",0.604541834734183,0.384118110170969,0.449506338876921,0.114530634802213,0.893817500598277,0.566743215764011,0.918570686387619,0.559146335295546,0.895395779385229,0.640461478725899,0.929269457905423,0.544642621085594
"Gene59",0.316200329783673,0.563356173513541,0.10282416293256,0.0273864018671423,0.0906463081540498,0.107951011665245,0.577742385176007,0.628725453303527,0.319775884895338,0.346804868919401,0.173717041471754,0.791478904077757
"Gene60",0.249872375416138,0.628699535764426,0.617402491525966,0.162941661387696,0.609923970193134,0.795585273830513,0.977962965514757,0.689060043125923,0.816065575324781,0.0706961328435518,0.296968016710878,0.858873424593227
"Gene61",0.867722162958903,0.68410711639719,0.430248047442703,0.678214372943539,0.0511786786098312,0.430707608934972,0.514627571819243,0.286191794322207,0.985591325980584,0.805479269020701,0.889171849067668,0.960532568086065
"Gene62",0.998278251539193,0.460902043085089,0.439526842240308,0.437099329665906,0.0804943946664132,0.0197592864241656,0.671877541863716,0.210118951264093,0.533447547240477,0.855355217494544,0.856908308457578,0.485926886222306
"Gene63",0.097428970273559,0.917009789139221,0.354562109402091,0.507641002012412,0.252934961231229,0.420139216169161,0.637229904440188,0.781047991016839,0.385720010708322,0.947530022584791,0.792354212974927,0.697299768735448
"Gene64",0.937015730701519,0.0819791646759387,0.43310166816888,0.158602837866978,0.661469172554215,0.505215666559333,0.682381142785081,0.365940861324022,0.532011151528099,0.213384138683329,0.876384075732257,0.827376750474339
"Gene65",0.72502872252167,0.0734775943722542,0.0667701133200742,0.31988708642751,0.872401863038581,0.340130463831733,0.899249891869818,0.407930435300121,0.236732969607106,0.974379580720095,0.947016867778246,0.153084600052674
"Gene66",0.472757466045824,0.937495513679811,0.602929162698504,0.0236855893236414,0.312733570092234,0.945177265930369,0.560683038103899,0.872434652147763,0.421482524149959,0.542691565808899,0.720339498068602,0.371536092451452
"Gene67",0.351879180682951,0.807322918160246,0.0763177800285468,0.197026261390709,0.737977391035399,0.95378819103291,0.989854158176096,0.745430545717144,0.843623020778544,0.138285682391906,0.792607321231652,0.329862320295459
"Gene68",0.790961750425333,0.995937868291998,0.0742845973715455,0.609591886228015,0.471090833823229,0.619425234310324,0.821924407693244,0.915542383695397,0.0670726176510925,0.205015118682616,0.208099554474558,0.495197431711268
"Gene69",0.331952173041678,0.767493251276602,0.0920326192201781,0.253835638064424,0.41196888606345,0.774322518569951,0.375036753451063,0.425224248723475,0.706475615005141,0.11705445572175,0.95455447839185,0.645175852284874
"Gene70",0.207989955155249,0.0881253073361693,0.39951062443028,0.082164347800862,0.186196063413589,0.434865323951758,0.0848618959481584,0.926930726783989,0.0926351535623791,0.190881849261217,0.383431718417708,0.812635584240814
"Gene71",0.574588278005371,0.93840884473374,0.317816587969514,0.326364041775318,0.109201120864448,0.0380935777491825,0.240521764345859,0.846941682125569,0.063415722270084,0.504792569397136,0.0404250120765121,0.00514029447707876
"Gene72",0.818189328218163,0.0643553425632394,0.831297242490949,0.186955759662232,0.218106797521465,0.636721947361625,0.368032926548073,0.0855661040642779,0.366462613572299,0.368289380215722,0.249002589661926,0.49196535593426
"Gene73",0.278032701721753,0.360809335632603,0.0191225705601838,0.0732509452884942,0.961458960620856,0.892921914394056,0.0858182942321455,0.0811359501876758,0.867653023389269,0.525372492391819,0.134603815574292,0.117765548793258
"Gene74",0.980145928913239,0.920243992992118,0.153795382146883,0.776073767208256,0.616732680544154,0.0794806516189495,0.27654362764348,0.207170964494858,0.0982142744074456,0.162902755776138,0.430700312834737,0.171538356634294
"Gene75",0.800838662111719,0.330333904946559,0.40177888824428,0.139887225128903,0.945191429603917,0.851193956659333,0.503177338824553,0.849321596129812,0.292886071852176,0.0539984654590282,0.360898410962993,0.315142675297391
"Gene76",0.0870880250160975,0.94867101784749,0.825441557719526,0.960533892096515,0.0333935804167651,0.973693096175315,0.0509264620428769,0.972075348272161,0.752392839627669,0.0908740351606029,0.510964358529325,0.755854117978125
"Gene77",0.0787981922971069,0.0512629698194025,0.214024230491791,0.0314331979663877,0.541354350496259,0.939760974174978,0.360835634284397,0.140687598094988,0.158481106088009,0.868012647703185,0.925899294015469,0.320706567971795
"Gene78",0.310556562817212,0.555777870755148,0.211183482366301,0.563932111850118,0.669031687217445,0.868417537566044,0.0309452375383167,0.934371965453827,0.997427641439135,0.311976433744097,0.914494811088707,0.527464823372783
"Gene79",0.892992210299132,0.928045610974897,0.221017473702147,0.351494187296759,0.5516703736666,0.852516572028165,0.595845283041002,0.87119808294443,0.907748890229297,0.0165474908987299,0.053238973386843,0.200877628391064
"Gene80",0.288749008387057,0.0489092505076705,0.323889092268895,0.482607453865328,0.37774922605371,0.400919747691118,0.197841531640011,0.188254665420065,0.245525731328297,0.215830371866839,0.54323837276504,0.796591537163188
"Gene81",0.73186934272775,0.670354842078439,0.745129392577067,0.00374580432787885,0.0534387055465471,0.902751191874127,0.210399909224426,0.753263363717228,0.941126893299032,0.160811601230494,0.266890638079893,0.0770624108923246
"Gene82",0.226255482826377,0.895881112972804,0.928638896724907,0.541588857947522,0.797713584978957,0.90432550032482,0.116271764597417,0.191575689840848,0.872321265847099,0.0370204912328319,0.640587202300224,0.515081128125224
"Gene83",0.145281062500435,0.334382519796959,0.737150198248759,0.349536439044917,0.392298517426822,0.629736625581664,0.403250285148664,0.199041594705541,0.77823089431137,0.255410083989281,0.287069040909195,0.632182668431096
"Gene84",0.444611308439401,0.532624874044595,0.715756377490609,0.919041240899299,0.377117497507492,0.124115785908878,0.315914390895246,0.162874637669361,0.736965293140949,0.0707492257177623,0.960585688641511,0.506215001836361
"Gene85",0.788239028360961,0.507147123169072,0.206113100195657,0.58003311312737,0.803237111073333,0.822064161491907,0.578568353791952,0.252610177977753,0.668401012020713,0.444187688652164,0.125686629208353,0.0356253234820854
"Gene86",0.566898250984916,0.819302369055629,0.918402551946723,0.997398652220406,0.625447642960966,0.0775200797258887,0.27373559169845,0.525238545642446,0.974269515906732,0.866650250552953,0.373198250601487,0.87017924821575
"Gene87",0.0670073009899257,0.91607749125304,0.757871799275663,0.824936378921979,0.530761946367711,0.49477062150547,0.80577679638879,0.769603834572641,0.112024437236261,0.306242917064817,0.0413565521170909,0.183167955880552
"Gene88",0.348398017537175,0.610222755780304,0.568920182605831,0.894517207332887,0.00116974729831498,0.0111645906155053,0.588923130170486,0.905681205970256,0.974620273185344,0.412433740550169,0.709443229029838,0.388898600245511
"Gene89",0.528727728337837,0.206907032991111,0.516167750925099,0.843400046746812,0.0350092381465457,0.367939133883964,0.50743913310344,0.758438828286451,0.0158401201838601,0.0609221308017325,0.152143934487196,0.877433158010298
"Gene90",0.783046293411936,0.525162954590779,0.216963190068909,0.518899179896993,0.508972581400696,0.540973180769714,0.243592056699174,0.211194376758966,0.716697480534601,0.84616345146058,0.749117792640601,0.600185295321436
"Gene91",0.289367805226062,0.365121618231989,0.698538963635597,0.262251857165806,0.460063836703515,0.356164102794306,0.20511023563149,0.779568908564694,0.642384093942284,0.54205469933882,0.599912671131813,0.939793579685671
"Gene92",0.0743616569043624,0.967327200309659,0.102208353586813,0.952333223136796,0.539639949535477,0.70193427131557,0.836014154741077,0.533569747443641,0.926010654708854,0.428774975925548,0.288416901072986,0.177555911251229
"Gene93",0.028228830423209,0.0563690815062654,0.137146861311468,0.710330211224217,0.087971666807128,0.496013021812849,0.555505638172576,0.0177654799804103,0.367926106069573,0.858341168650827,0.490667330029446,0.558740018922325
"Gene94",0.99614189946627,0.843616181097275,0.710095175792588,0.619037301996695,0.791187437228353,0.665259675454208,0.857117042045126,0.424947060194109,0.766957564584757,0.966518742822464,0.450415441220058,0.514754146853646
"Gene95",0.0324631563182229,0.0446827951128501,0.904362900992094,0.995817440392592,0.508819456772818,0.866533138556047,0.0707326323191817,0.356389837751512,0.0468823980972058,0.318551636529065,0.493655814695619,0.911286849869988
"Gene96",0.345535646934161,0.753279796620441,0.617716943267219,0.915607755875917,0.164986757114464,0.11196201842347,0.681095293811012,0.334605602334992,0.557391927280148,0.822141072137909,0.757335156877392,0.00683513433059812
"Gene97",0.118775277584911,0.0513289784112949,0.176149497959619,0.418966013192557,0.0945030607213941,0.349650074714119,0.42323144531884,0.349523899687548,0.380741651994298,0.607558069762599,0.586976799211676,0.367781269959853
"Gene98",0.211981515421449,0.544163945950312,0.735182843666834,0.295715478110567,0.166672078513646,0.31978388577369,0.00510136486543755,0.096672484916456,0.395511465324943,0.0737455301556167,0.966780233038251,0.668011234141628
"Gene99",0.388730424559934,0.794498469567164,0.201289798450633,0.0527194765572656,0.16722688441294,0.439497531139686,0.126968132176884,0.667047496446883,0.0831857287886494,0.371615852198069,0.29098928624976,0.349392372954934
"Gene100",0.822270808668523,0.296671377321439,0.866672213951811,0.0719535750700477,0.968150718951609,0.1188606206373,0.310106629387466,0.561350014751257,0.510608959902283,0.43950113171253,0.747061049493508,0.649276111074998
"Gene101",5.15819609248069e-11,0.570058594602354,0.188463124837255,0.524383426017279,0.814275196930461,0.937116849272445,0.066601948706084,0.832718381283547,0.66262844695177,0.215797455247941,0.0669203153828271,0.27810265707178
"Gene102",1.11022302462516e-16,0.809282004911561,0.508950917872128,0.47531247770277,0.62705587788447,0.445011890966658,0.00352051595064695,0.586103829647506,0.854565098258027,0.817986410728408,0.916321370288057,0.554685147487178
"Gene103",1.11022302462516e-16,0.566690423795458,0.312438533962217,0.579524004017125,0.268420979538422,0.665681439903849,0.000105841309071208,0.92137587662461,0.5525999876595,0.275102579422211,0.259935506812855,0.539575612894996
"Gene104",7.36077865326479e-14,0.210221946996561,0.630696674467172,0.276755266627096,0.806443744368313,0.989040410085277,0.00137497371098072,0.0543390494061157,0.372594968466929,0.645483450104023,0.872508424285498,0.461588017448865
"Gene105",1.11022302462516e-16,0.372577072066893,0.348240527388123,0.500556678605393,0.310504167209255,0.766249955212179,0.0160142647550662,0.224996091071844,0.675109425479617,0.559606989573239,0.799059426865579,0.655532936581698
"Gene106",1.11022302462516e-16,0.411299721050607,0.93868844644243,0.899932356466532,0.17689458391173,0.0792768360701946,0.00291559638130245,0.255661964700888,0.901525410125202,0.542362282180394,0.93174223426439,0.340086162972042
"Gene107",1.78157488761599e-12,0.614936825997471,0.731172697415794,0.708012926066679,0.232027783726144,0.37282332012025,0.0109055191927852,0.668401599706444,0.623241994792178,0.14900192813884,0.264771153111875,0.421273241705557
"Gene108",2.44917419678359e-11,0.473984532932592,0.703424727815581,0.605366510003205,0.867799186737831,0.440816046085017,0.00510404177021218,0.0735260760134528,0.136668825033857,0.102106310816527,0.151118158086791,0.63004111602648
"Gene109",1.74093739424563e-10,0.0736189332625877,0.540615817952462,0.660302938555759,0.895955050098019,0.40210857407676,0.000145725534916208,0.0585712969119984,0.762863871385865,0.241978734672061,0.674672971144431,0.307608081178545
"Gene110",1.11022302462516e-16,0.458083993321663,0.737318058700299,0.675978970782112,0.583655595304538,0.473491471697572,8.19474844674373e-05,0.525459346988635,0.973111892820113,0.568353387936021,0.271518249710991,0.130171112992618
"Gene111",1.11022302462516e-16,0.0238719427173713,0.180884828055291,0.882132593450178,0.275948928475501,0.378921383880633,0.0848390229521709,0.847705465224968,0.361067871957336,0.758806216110133,0.839158774235862,0.695525956692928
"Gene112",4.44089209850063e-16,0.299620168944322,0.0354455405787099,0.697946103023191,0.490558684433212,0.441632692203612,0.0209275519333232,0.729917749097583,0.882221836511097,0.534764991046204,0.559777896314293,0.303912748572705
"Gene113",3.79252185211953e-13,0.339745846122645,0.282342358117223,0.0106779589687019,0.019537456949424,0.552147651903896,6.18396068428062e-05,0.478489108073115,0.905232766692604,0.309961239079284,0.255494507505874,0.721997722832529
"Gene114",8.63766449477055e-08,0.976420457968788,0.128468686182742,0.241510778511924,0.885634063118343,0.194907478455903,2.76729569953504e-05,0.517697546240641,0.0900483976171684,0.719428376520187,0.0832678036370592,0.344840510343618
"Gene115",1.11022302462516e-16,0.76126265662231,0.763838851512584,0.949378412913541,0.0602817776800644,0.282128445810882,8.80844130968228e-07,0.198108593931686,0.886736271816337,0.71767402618134,0.575053966740256,0.914873864118496
"Gene116",1.0325074129014e-14,0.54673585408336,0.954338405684635,0.558499319397105,0.40893061457372,0.254349871602109,0.84917037318702,0.846874045841525,0.675409562735486,0.244115002311088,0.272372714316164,0.407995912528875
"Gene117",1.24344978758018e-14,0.252035844413686,0.678754115388483,0.883602250914193,0.891860395536092,0.176294924561156,0.00110732613010978,0.202546729022596,0.183308924753561,0.548285255503939,0.0490141526261316,0.437001317278735
"Gene118",1.01540997832217e-12,0.240891237168269,0.0143582082263982,0.813192755921244,0.0206014268711108,0.41158078318328,1.15544620860053e-06,0.0149159185150983,0.973578413039613,0.421530858428188,0.0681496591335946,0.699626015187344
"Gene119",1.2404900862073e-07,0.7383217545516,0.665497950221377,0.360679856862895,0.196210727705224,0.309502928226925,0.0147806067044252,0.880769849660275,0.897019777668863,0.811090514341459,0.171999297868443,0.353335971383554
"Gene120",5.00658024815692e-07,0.0515280335856305,0.270149763009583,0.325130529286039,0.836663017288249,0.410736236278917,0.00113364774669056,0.648044019208301,0.0430787888905882,0.0292224677136175,0.378339125800958,0.507453461546475
"Gene121",1.11022302462516e-16,0.310453647520857,0.102940266500755,0.146122387511304,0.630512898630748,0.352243936872458,3.05295428385532e-05,0.526083947988139,0.347220328452477,0.43961242780983,0.364294656660124,0.402292505102528
"Gene122",1.11022302462516e-16,0.940631777094616,0.517217732946667,0.690266790873093,0.494345517137116,0.201787680671965,0.000640483511796131,0.0487520768937788,0.089351154660777,0.277158278398794,0.344860839772793,0.208412929231471
"Gene123",1.11022302462516e-16,0.0680080833576859,0.417521779043904,0.500390827191108,0.519583605052257,0.242174304705851,0.0304509684185179,0.224950331850185,0.564107497852716,0.932751215024115,0.718143832369404,0.917591609672795
"Gene124",1.24344978758018e-14,0.93853702758214,0.617378960906718,0.604478328693141,0.803111847207769,0.936521178974887,0.00759077563796562,0.517423562748855,0.940234510474565,0.255814089646052,0.240649352523115,0.676173006922874
"Gene125",1.11022302462516e-16,0.209270755069491,0.755326821632432,0.658178747925353,0.545384115559038,0.917619250858339,0.0332290376072026,0.975586570917145,0.124327954601982,0.00407986533773308,0.103917759003358,0.368837126209969
"Gene126",2.67268462805781e-07,0.706503119718416,0.495918040635161,0.60544504066775,0.292575160465986,0.809843927518154,9.94934829634531e-07,0.265683663291347,0.369035900344749,0.652573442981919,0.654558524394097,0.477913287316087
"Gene127",1.24344978758018e-14,0.428304766101289,0.643529351826292,0.142704889365103,0.482785073875767,0.586430843684,0.0175134210188834,0.927387505541383,0.816145436223922,0.188923175903861,0.460355188592532,0.724285674057609
"Gene128",1.11022302462516e-16,0.519803063205337,0.847026066149247,0.9225642003327,0.924260692762786,0.634915763609388,0.00685845548212916,0.481766747282586,0.969567616465635,0.801567168029286,0.908234586158662,0.538920535834032
"Gene129",1.11022302462516e-16,0.65519282444807,0.973940815504923,0.228867646589978,0.171116842121204,0.342381479774044,3.4469028459827e-05,0.134504286387952,0.791558264717433,0.773509355440349,0.753505410949127,0.861061911786362
"Gene130",1.11022302462516e-16,0.969720517690379,0.681839701953855,0.864030950325436,0.820607842290993,0.606213162151158,0.127976425173058,0.69859689353562,0.590065317983522,0.688884338611778,0.924605518742218,0.289751951137598
"Gene131",1.11022302462516e-16,0.58030622343439,0.437480545626339,0.704205533510631,0.401072348444078,0.121018348011228,0.00969632067175508,0.225350704556885,0.754152583203537,0.0124189883786352,0.488005153016255,0.385801590080653
"Gene132",7.70438439934296e-07,0.172151423118488,0.541959834585528,0.296375246764027,0.268292280135201,0.032414136791509,0.00233088332483011,0.728866364904834,0.0712264958440175,0.336689327715896,0.0625161464181889,0.00972174337456111
