,g,pval,qval
2754,AQP1,0.8480463954913875,0.8983836729030311
1592,GART,0.8482530249469176,0.8983836729030311
2473,NCKIPSD,0.8486952674744523,0.8983836729030311
3171,NBEAL2,0.8488100348046106,0.8983836729030311
3484,ISY1,0.8495433293761012,0.8983836729030311
1927,IQSEC1,0.8497703459795638,0.8983836729030311
2819,CCDC6,0.8499970948259408,0.8983836729030311
3619,AC087752.1,0.8503969069586623,0.8983836729030311
3397,EML4,0.8505055763600979,0.8983836729030311
1987,KIAA0319L,0.8505472067227081,0.8983836729030311
2392,MTMR11,0.8509812923934025,0.8983836729030311
3481,IP6K1,0.8560197858148687,0.8983836729030311
2371,MT1JP,0.851421056695365,0.8983836729030311
819,CCDC92,0.8519219514864476,0.8983836729030311
2679,AC104619.3,0.8520693664690829,0.8983836729030311
3281,ALDH3A2,0.8524747191240897,0.8983836729030311
2127,LRRC75B,0.8526404329140442,0.8983836729030311
3083,LCP2,0.8526451810958561,0.8983836729030311
3172,NBPF12,0.8527068723597396,0.8983836729030311
3687,CIZ1,0.8528724621303619,0.8983836729030311
8,ABCD1,0.8533108172633976,0.8983836729030311
970,CNN1,0.8534114532926942,0.8983836729030311
0,AAAS,0.8540301704850635,0.8983836729030311
2990,GPBP1L1,0.8540577660058277,0.8983836729030311
1457,FAM3A,0.8551783022257597,0.8983836729030311
1317,EIF2D,0.8552765949830627,0.8983836729030311
1799,HNF1B,0.8516825863276873,0.8983836729030311
3578,NRF1,0.8673305972706699,0.8983836729030311
18,ABI3,0.8238856068572318,0.8983836729030311
2536,NFE2L2,0.8236260065169112,0.8983836729030311
2486,NDUFA1,0.786606708500026,0.8983836729030311
2960,FTH1P11,0.7868702188824386,0.8983836729030311
1162,DDX51,0.7876523874805661,0.8983836729030311
4006,AC098614.2,0.7883587702199956,0.8983836729030311
3372,DGCR6L,0.7884497757944215,0.8983836729030311
2933,ETS1,0.7887768729310995,0.8983836729030311
726,C1QA,0.7891869814551796,0.8983836729030311
3143,MRPL14,0.7895893443270847,0.8983836729030311
3941,EIF5AL1,0.7897508828665303,0.8983836729030311
2396,MTND3P25,0.7900521231451054,0.8983836729030311
3861,NR1D1,0.790338325253843,0.8983836729030311
1243,DSG2,0.7904694568426338,0.8983836729030311
3209,AC007537.1,0.7905315570292304,0.8983836729030311
2426,MYO1D,0.7912569252576732,0.8983836729030311
559,ASXL1,0.7917561661629284,0.8983836729030311
2890,DHX15,0.7922179773946805,0.8983836729030311
3963,HMGCS1,0.7923162374311628,0.8983836729030311
3913,C12orf57,0.7926181601164577,0.8983836729030311
2235,MED4,0.7927957029822732,0.8983836729030311
3726,DSP,0.7929840500037968,0.8983836729030311
1871,IFT122,0.7930606521741711,0.8983836729030311
3232,AC092754.1,0.7934762542159073,0.8983836729030311
235,AC244034.1,0.7935083483874888,0.8983836729030311
874,CDK18,0.7937570112367742,0.8983836729030311
3593,AC007537.2,0.7948691427564578,0.8983836729030311
4032,ENTPD6,0.7954559287016261,0.8983836729030311
107,AC025750.2,0.79591645298858,0.8983836729030311
3786,ICAM3,0.7862717674418489,0.8983836729030311
2447,NAGLU,0.7861811106918019,0.8983836729030311
3856,NHSL2,0.7851629026603899,0.8983836729030311
2032,KRT18P23,0.7846558149187652,0.8983836729030311
942,CLCN7,0.7772224409584915,0.8983836729030311
3718,DCAF8,0.7772677249857118,0.8983836729030311
3287,AP1M1,0.7774609989634207,0.8983836729030311
3182,NEK8,0.7777614117827629,0.8983836729030311
466,AP002884.1,0.7778046465869359,0.8983836729030311
3909,BFAR,0.7779080286619273,0.8983836729030311
3392,EIF4A1P11,0.77815095532238,0.8983836729030311
3220,AC040162.2,0.7783865123538715,0.8983836729030311
2996,GPSM3,0.7786611795394731,0.8983836729030311
3368,DDX39A,0.7789250514122568,0.8983836729030311
2607,NRM,0.7793103830572057,0.8983836729030311
3541,MSI2,0.7796336370421423,0.8983836729030311
3218,AC022210.1,0.7801798128224325,0.8983836729030311
1782,HLA.DRB5,0.7966192194947304,0.8983836729030311
1879,IGHG2,0.7803561753714857,0.8983836729030311
415,AL669831.1,0.7804483202062011,0.8983836729030311
3081,LCMT2,0.7805271614695451,0.8983836729030311
2037,KRT18P37,0.7807887627249352,0.8983836729030311
2022,KPNA6,0.7818927839787394,0.8983836729030311
432,AMOTL1,0.7823553272862483,0.8983836729030311
1111,CYB5R2,0.7824718771137908,0.8983836729030311
2164,MAGOH,0.7830767106647225,0.8983836729030311
1867,IFNAR2,0.7834238254778327,0.8983836729030311
1167,DECR1,0.7836946828151088,0.8983836729030311
3398,EMP2,0.7837217777752126,0.8983836729030311
3985,MGLL,0.78398469269793,0.8983836729030311
796,CBLC,0.7841765351449446,0.8983836729030311
1840,HSPBP1,0.7842010869268573,0.8983836729030311
1684,GRK6,0.7804118559810538,0.8983836729030311
3762,GLOD4,0.7975448122907023,0.8983836729030311
2272,MIER2,0.7983380412074865,0.8983836729030311
317,AK2,0.7985759637342839,0.8983836729030311
2138,LTBP2,0.8124001394397459,0.8983836729030311
2301,MOK,0.8127904950423318,0.8983836729030311
2434,N4BP1,0.8131178675665485,0.8983836729030311
3828,MICAL2,0.8134264181495257,0.8983836729030311
782,CAPZA1,0.8138244336364545,0.8983836729030311
3434,GATM,0.8156698270737919,0.8983836729030311
3773,HIRA,0.8163330336995007,0.8983836729030311
359,AL133216.2,0.8165389956402598,0.8983836729030311
3526,MEN1,0.8165733620584368,0.8983836729030311
636,BAZ2B,0.8173426206286435,0.8983836729030311
548,ASB13,0.8173513477498433,0.8983836729030311
3318,CALM3,0.817383466589964,0.8983836729030311
257,ACSL5,0.8178316758478954,0.8983836729030311
3666,BMP1,0.8119625086492488,0.8983836729030311
3509,LINC00685,0.8180365111675926,0.8983836729030311
2459,NBDY,0.8185215327624202,0.8983836729030311
121,AC073111.5,0.8191706695508834,0.8983836729030311
262,ACTN1,0.8203365808698675,0.8983836729030311
2546,NHP2,0.8204942500580871,0.8983836729030311
1483,FBXW5,0.8207983179359379,0.8983836729030311
3525,MEIS3,0.8210708270069007,0.8983836729030311
3435,GBAP1,0.8214489918312536,0.8983836729030311
2463,NBPF19,0.8223680870166175,0.8983836729030311
481,APBB3,0.8224955413725943,0.8983836729030311
3567,NDUFB7,0.8226573017625544,0.8983836729030311
166,AC093827.1,0.8228374162799771,0.8983836729030311
3136,MORC4,0.8232326747719625,0.8983836729030311
2214,MCCC1,0.8233940635237345,0.8983836729030311
187,AC104619.4,0.8182020846623825,0.8983836729030311
2883,DDX41,0.823706158415313,0.8983836729030311
2491,NDUFA6,0.8104633913951781,0.8983836729030311
3747,FO393415.2,0.8085905088071255,0.8983836729030311
3639,AL451081.2,0.7986673892488926,0.8983836729030311
268,ADA,0.7987529856633484,0.8983836729030311
3387,DYNLT1,0.7993991336426288,0.8983836729030311
3340,CLTA,0.7994550856296394,0.8983836729030311
2016,KLHL21,0.7995639335821615,0.8983836729030311
3662,B2M,0.7997081741196822,0.8983836729030311
856,CD7,0.7999824087197517,0.8983836729030311
2920,ELL2,0.8001142784299697,0.8983836729030311
3324,CBX7,0.8018643391245346,0.8983836729030311
1486,FCHSD1,0.8024653101133867,0.8983836729030311
2817,CBX6,0.8026354127780143,0.8983836729030311
3411,FAM213B,0.8028517607443324,0.8983836729030311
3056,KCTD17,0.8028580316224423,0.8983836729030311
3670,C9orf16,0.8098087775711552,0.8983836729030311
4050,MT.CYB,0.8029801776095388,0.8983836729030311
3706,CSTB,0.8035306344826048,0.8983836729030311
3410,FAM20B,0.8039947305674146,0.8983836729030311
3671,CALHM2,0.8042770482973451,0.8983836729030311
3426,FOXK2,0.8042878780610586,0.8983836729030311
1877,IGHA2,0.8043810609054156,0.8983836729030311
1414,EVL,0.8056973262654913,0.8983836729030311
3254,ADCY5,0.8065667388302795,0.8983836729030311
1128,DAPK3,0.8066076284493299,0.8983836729030311
1591,GARS,0.8068190773166124,0.8983836729030311
3951,GOLM1,0.8069382988233406,0.8983836729030311
1280,EEF1A1P14,0.8080998625075977,0.8983836729030311
3713,CYB5A,0.8082301717122984,0.8983836729030311
973,CNOT1,0.8084899217660686,0.8983836729030311
1825,HSBP1,0.803164204466988,0.8983836729030311
948,CLINT1,0.8675615849195357,0.8983836729030311
1154,DDX18,0.8676196681315669,0.8983836729030311
2825,CDC42SE2,0.8677714114899762,0.8983836729030311
263,ACTR1A,0.8983836660883675,0.8983836729030311
1870,IFRD2,0.8983836660885931,0.8983836729030311
552,ASL,0.898383666089727,0.8983836729030311
2071,LEMD2,0.8983836660921599,0.8983836729030311
1775,HIP1,0.8983836660921929,0.8983836729030311
2094,LINC01001,0.8983836660930461,0.8983836729030311
2881,DDAH1,0.8983836660941414,0.8983836729030311
241,ACADVL,0.8983836660945708,0.8983836729030311
176,AC098847.2,0.8983836661004272,0.8983836729030311
1062,CSNK1A1,0.8983836661013684,0.8983836729030311
2043,KRT18P55,0.8983836661049297,0.8983836729030311
740,C22orf39,0.8983836661069883,0.8983836729030311
2870,CXCL2,0.8983836661105605,0.8983836729030311
49,AC007690.1,0.8983836661108908,0.8983836729030311
197,AC110792.1,0.8983836661110725,0.8983836729030311
511,ARHGAP26,0.8983836661128943,0.8983836729030311
592,ATP5J2,0.8983836661141879,0.8983836729030311
2370,MT1A,0.8983836661147272,0.8983836729030311
659,BIRC2,0.8983836661161804,0.8983836729030311
376,AL355472.2,0.8983836661201103,0.8983836729030311
1532,FP236383.2,0.8983836661213929,0.8983836729030311
859,CD93,0.8983836661272989,0.8983836729030311
87,AC019205.3,0.8983836661304473,0.8983836729030311
2418,MYH9,0.8983836661309261,0.8983836729030311
66,AC010468.1,0.8983836661316803,0.8983836729030311
26,AC004223.1,0.8983836661346856,0.8983836729030311
3493,KCNK5,0.8983836661378339,0.8983836729030311
1193,DHX38,0.8983836660877675,0.8983836729030311
1852,ICOSLG,0.898383666081823,0.8983836729030311
1099,CWC15,0.8983836660800947,0.8983836729030311
30,AC004910.1,0.8983836660768085,0.8983836729030311
2287,MLF2,0.8983836660100093,0.8983836729030311
896,CERCAM,0.8983836660111597,0.8983836729030311
1521,FO393411.1,0.8983836660140164,0.8983836729030311
739,C20orf27,0.8983836660215847,0.8983836729030311
1186,DHPS,0.8983836660266651,0.8983836729030311
2100,LITAF,0.8983836660283768,0.8983836729030311
161,AC092865.4,0.8983836660310465,0.8983836729030311
727,C1QB,0.8983836660334739,0.8983836729030311
1739,HCST,0.8983836660359727,0.8983836729030311
1333,EIF4A1P4,0.8983836660361654,0.8983836729030311
717,C16orf89,0.8983836660369855,0.8983836729030311
2433,MZT2A,0.8983836660398478,0.8983836729030311
1652,GOLGA8A,0.8983836660438548,0.8983836729030311
1790,HMGA1,0.898383666139254,0.8983836729030311
1561,FUT3,0.8983836660474546,0.8983836729030311
2177,MAP2K3,0.8983836660522597,0.8983836729030311
1487,FEM1A,0.8983836660565145,0.8983836729030311
3010,HIPK2,0.8983836660596629,0.8983836729030311
1762,HES1,0.8983836660602464,0.8983836729030311
1806,HNRNPD,0.8983836660639397,0.8983836729030311
2358,MT.ND2,0.8983836660640113,0.8983836729030311
527,ARID5A,0.8983836660669176,0.8983836729030311
1218,DNAJC5,0.898383666066956,0.8983836729030311
3562,NCOA7,0.8983836660694274,0.8983836729030311
13,ABHD14B,0.8983836660711447,0.8983836729030311
1329,EIF3J,0.8983836660728621,0.8983836729030311
1345,ELAVL1,0.8983836660750197,0.8983836729030311
577,ATP11A,0.8983836660751904,0.8983836729030311
761,CACNB3,0.8983836660476527,0.8983836729030311
1088,CTU2,0.8983836661401954,0.8983836729030311
714,C16orf45,0.898383666143052,0.8983836729030311
743,C4orf3,0.8983836661442299,0.8983836729030311
839,CCT6P3,0.8983836662060753,0.8983836729030311
1138,DCHS1,0.8983836662062405,0.8983836729030311
200,AC114402.1,0.8983836662084752,0.8983836729030311
576,ATP10B,0.8983836662103467,0.8983836729030311
207,AC120036.1,0.8983836662135777,0.8983836729030311
2334,MRPL54,0.8983836662148271,0.8983836729030311
2114,LPAR4,0.8983836662219276,0.8983836729030311
423,ALG1,0.8983836662225826,0.8983836729030311
1352,ELOVL5,0.8983836662235788,0.8983836729030311
291,ADPRHL2,0.8983836662241568,0.8983836729030311
1760,HERC6,0.8983836662247898,0.8983836729030311
225,AC139749.1,0.898383666227707,0.8983836729030311
460,AOC1,0.8983836662301399,0.8983836729030311
2440,NABP2,0.8983836662034774,0.8983836729030311
1434,FAM109B,0.8983836662305031,0.8983836729030311
407,AL591846.1,0.8983836662342075,0.8983836729030311
1979,KDM5C,0.8983836662346644,0.8983836729030311
2241,MELTF,0.898383666234846,0.8983836729030311
358,AL133163.1,0.8983836662359413,0.8983836729030311
1392,ERF,0.8983836662376532,0.8983836729030311
2483,NDN,0.898383666239387,0.8983836729030311
2994,GPRC5C,0.8983836662403447,0.8983836729030311
1397,ERLIN1,0.8983836662443409,0.8983836729030311
1704,GTF2IP1,0.8983836662469278,0.8983836729030311
685,BRK1,0.8983836662492836,0.8983836729030311
69,AC010733.1,0.8983836662499827,0.8983836729030311
223,AC136632.2,0.8983836662503789,0.8983836729030311
1385,EPS8L2,0.8983836662568794,0.8983836729030311
556,ASPSCR1,0.8983836662339157,0.8983836729030311
133,AC087477.1,0.8983836660069434,0.8983836729030311
2102,LMAN1,0.8983836662032242,0.8983836729030311
2671,AC097713.2,0.8983836662003235,0.8983836729030311
3803,KMT2B,0.8983836661500973,0.8983836729030311
3044,ISG20,0.8983836661528165,0.8983836729030311
772,CANT1,0.898383666157418,0.8983836729030311
2805,CALCOCO1,0.89838366615744,0.8983836729030311
167,AC095041.1,0.898383666160693,0.8983836729030311
1219,DNAJC8,0.8983836661634066,0.8983836729030311
343,AL049872.1,0.898383666165124,0.8983836729030311
2603,NR4A1,0.8983836661698769,0.8983836729030311
2738,ANAPC2,0.8983836661720153,0.8983836729030311
2457,NAXE,0.8983836661733637,0.8983836729030311
2717,AL137784.1,0.898383666177624,0.8983836729030311
2278,MIR1244.4,0.8983836661794349,0.8983836729030311
1640,GNA12,0.8983836661803541,0.8983836729030311
1196,DIDO1,0.8983836662010445,0.8983836729030311
754,C8orf4,0.8983836661824183,0.8983836729030311
479,AP5Z1,0.8983836661889902,0.8983836729030311
1097,CUTA,0.8983836661891279,0.8983836729030311
2026,KRT18P11,0.8983836661892545,0.8983836729030311
2179,MAP3K11,0.8983836661894086,0.8983836729030311
609,ATXN10,0.8983836661900305,0.8983836729030311
1582,GALNS,0.8983836661921827,0.8983836729030311
1383,EPN1,0.8983836661922322,0.8983836729030311
530,ARL16,0.898383666192557,0.8983836729030311
1671,GPT2,0.8983836661927221,0.8983836729030311
402,AL590286.1,0.8983836661933331,0.8983836729030311
1240,DRAP1,0.8983836661953697,0.8983836729030311
214,AC130651.1,0.8983836661982374,0.8983836729030311
850,CD46,0.8983836661999657,0.8983836729030311
3409,FAM177A1,0.8983836661839925,0.8983836729030311
687,BRSK1,0.8983836660053968,0.8983836729030311
1943,ITM2C,0.8983836659932929,0.8983836729030311
2868,CTSS,0.8983836659922306,0.8983836729030311
3255,ADD3,0.879144820254006,0.8983836729030311
3311,C1QC,0.8799073452648771,0.8983836729030311
373,AL353754.1,0.8799741134348624,0.8983836729030311
1101,CXCL14,0.8800901091018666,0.8983836729030311
1113,CYC1,0.8801095448021513,0.8983836729030311
117,AC068313.1,0.8804874875165947,0.8983836729030311
337,AL034374.1,0.880763509170347,0.8983836729030311
3386,DUSP3,0.8816275047801586,0.8983836729030311
2600,NR1H2,0.8817473737976486,0.8983836729030311
2408,MVB12A,0.881755429360339,0.8983836729030311
184,AC104339.1,0.8817958516180584,0.8983836729030311
979,CNPPD1,0.8820197871046741,0.8983836729030311
2215,MCF2L,0.8820445211462722,0.8983836729030311
1347,ELK1,0.8785784164473167,0.8983836729030311
364,AL139095.2,0.8837053202031854,0.8983836729030311
1208,DNAJA2,0.8839361735164835,0.8983836729030311
2448,NAMPTP1,0.8849125236301855,0.8983836729030311
2809,CAPS,0.8849489167130498,0.8983836729030311
1757,HEMK1,0.8849666408764426,0.8983836729030311
2015,KLHDC4,0.8851016730818095,0.8983836729030311
1323,EIF3E,0.8851414717746034,0.8983836729030311
1677,GRAMD2B,0.8858054532174149,0.8983836729030311
2796,C1QTNF1,0.8859345604165302,0.8983836729030311
3233,AC099513.1,0.8862799644266568,0.8983836729030311
3600,AC012181.1,0.8863822007985002,0.8983836729030311
129,AC079140.2,0.8866592427160582,0.8983836729030311
3016,HMBS,0.8868916711997029,0.8983836729030311
3201,NT5DC2,0.887122855061171,0.8983836729030311
2092,LINC00963,0.8838582457831823,0.8983836729030311
1002,COMTD1,0.8873247765321061,0.8983836729030311
2580,NPC1L1,0.87838144624954,0.8983836729030311
3009,HEXB,0.8777931229909856,0.8983836729030311
2337,MRPS11,0.8677755218048668,0.8983836729030311
1989,KIAA1161,0.8678635879333396,0.8983836729030311
345,AL049874.2,0.868376119709516,0.8983836729030311
723,C19orf53,0.8691796170857189,0.8983836729030311
3549,MUC13,0.8697879658765949,0.8983836729030311
2034,KRT18P3,0.8703457919679336,0.8983836729030311
244,ACBD3,0.8703824096190276,0.8983836729030311
3424,FNIP2,0.8704506496131394,0.8983836729030311
2330,MRPL41,0.8707342038199497,0.8983836729030311
1763,HEXA,0.8707423491904968,0.8983836729030311
1681,GRHPR,0.8708758313900077,0.8983836729030311
2070,LEFTY1,0.8708802532187128,0.8983836729030311
1531,FOXRED2,0.871177203090495,0.8983836729030311
2351,MSN,0.8779832263945371,0.8983836729030311
3029,IDH3G,0.8716892969519449,0.8983836729030311
1297,EEF1DP3,0.8725286864438048,0.8983836729030311
2468,NCALD,0.8730640141628447,0.8983836729030311
3504,LDB1,0.8733746641860916,0.8983836729030311
2369,MT.TY,0.8735771178850898,0.8983836729030311
1963,KARS,0.8738825296355691,0.8983836729030311
1690,GSE1,0.8745838489251674,0.8983836729030311
3922,CERK,0.8748900453146756,0.8983836729030311
2379,MTCH2,0.8752848057729593,0.8983836729030311
3361,CYHR1,0.875713650765169,0.8983836729030311
1395,ERH,0.8758353362033098,0.8983836729030311
3654,AQP12B,0.875994476610009,0.8983836729030311
1257,DYNC1H1,0.8768223588996775,0.8983836729030311
388,AL390039.1,0.8769059334054838,0.8983836729030311
1029,COX7C,0.8717349514564346,0.8983836729030311
3530,MICU1,0.7772087564422243,0.8983836729030311
2775,ATPAF2,0.8873314357816956,0.8983836729030311
476,AP2B1,0.8879715111221487,0.8983836729030311
3797,JUN,0.8983836651892574,0.8983836729030311
3406,FADS2,0.8983836655067412,0.8983836729030311
3513,LRRC47,0.8983836655101484,0.8983836729030311
3305,BHLHE40,0.89838366562091,0.8983836729030311
3443,GNPDA1,0.8983836656286819,0.8983836729030311
3452,H2AFV,0.8983836656623788,0.8983836729030311
3289,ARHGEF40,0.8983836656651694,0.8983836729030311
2978,GLB1,0.898383665709495,0.8983836729030311
2939,FAM107A,0.8983836657104527,0.8983836729030311
3282,ANAPC7,0.8983836657422781,0.8983836729030311
2790,BRD8,0.8983836657444413,0.8983836729030311
3849,NAT10,0.8983836658050649,0.8983836729030311
3714,CYB5B,0.898383665818363,0.8983836729030311
2774,ATP6V1G1,0.8983601198045267,0.8983836729030311
3060,KDM4B,0.8983836658258874,0.8983836729030311
1862,IER5,0.8983836658379802,0.8983836729030311
3038,INPP5K,0.8983836658583954,0.8983836729030311
2646,AC013787.1,0.8983836658791848,0.8983836729030311
2413,MXRA5,0.8983836659070528,0.8983836729030311
3042,IRAK1,0.8983836659294714,0.8983836729030311
393,AL450998.1,0.898383665934728,0.8983836729030311
3401,EPS8,0.8983836659366654,0.8983836729030311
3707,CTAGE5,0.8983836659385259,0.8983836729030311
781,CAPRIN1,0.8983836659487472,0.8983836729030311
2196,9-Mar,0.8983836659488518,0.8983836729030311
3574,NOC2L,0.8983836659697019,0.8983836729030311
31,AC004938.1,0.8983836659732576,0.8983836729030311
832,CCNL2,0.8983836659919444,0.8983836729030311
3032,IFT172,0.8983836658376554,0.8983836729030311
639,BCAP31,0.8875378732804251,0.8983836729030311
3645,ALOX5,0.898199045653219,0.8983836729030311
1211,DNAJB6,0.898015346464694,0.8983836729030311
2910,EFNB1,0.8884279839099611,0.8983836729030311
1808,HNRNPF,0.8891860600624563,0.8983836729030311
3461,HMGCR,0.8895139561694037,0.8983836729030311
3174,NBPF8,0.8896372470211646,0.8983836729030311
3184,NEU1,0.8902310424746029,0.8983836729030311
71,AC011495.1,0.8914728826612438,0.8983836729030311
2712,AL035398.1,0.8918429137765966,0.8983836729030311
2786,BCL2L12,0.8918496295891172,0.8983836729030311
3586,ABLIM1,0.8918881854316284,0.8983836729030311
3611,AC027309.2,0.8921173511438286,0.8983836729030311
1951,JAG1,0.8930195014303484,0.8983836729030311
3467,HSPA4,0.8933649280686633,0.8983836729030311
1364,EMP3,0.893801909759885,0.8983836729030311
2974,GATA6,0.89816769815655,0.8983836729030311
3113,MAN2B2,0.8938673251901116,0.8983836729030311
2228,MED15,0.8947121043558399,0.8983836729030311
3463,HNRNPH1,0.8948937963590297,0.8983836729030311
1933,IRS1,0.8949889741028297,0.8983836729030311
1816,HOMER2,0.8950087325996694,0.8983836729030311
104,AC025459.1,0.8952897285649057,0.8983836729030311
3759,GHITM,0.895358021548976,0.8983836729030311
2119,LRBA,0.8953641705168964,0.8983836729030311
3789,IGFBP6,0.8954276630152406,0.8983836729030311
3036,IL16,0.8964565607575646,0.8983836729030311
1431,FAHD2CP,0.8964720574133094,0.8983836729030311
903,CGN,0.8965435932335339,0.8983836729030311
3537,MPV17L2,0.8969438423634926,0.8983836729030311
3479,IMPA2,0.8978641963861673,0.8983836729030311
3848,NAMPT,0.894658343705252,0.8983836729030311
1700,GTF2E2,0.5918211580135404,0.8983836729030311
3471,IFT20,0.7771972976580969,0.8983836729030311
842,CD14,0.7765873623302282,0.8983836729030311
506,ARFRP1,0.6510161944390707,0.8983836729030311
1614,GGA2,0.6512320614639573,0.8983836729030311
267,AD000090.1,0.6518190913576419,0.8983836729030311
2707,AKIP1,0.6518501801035452,0.8983836729030311
3237,AC108161.1,0.6518975941005068,0.8983836729030311
3636,AL136380.1,0.6521157341568291,0.8983836729030311
19,ABL1,0.6524344160951774,0.8983836729030311
3748,FOS,0.65256454854807,0.8983836729030311
1230,DOK4,0.6534625379837555,0.8983836729030311
3266,AL135905.1,0.6538032244295328,0.8983836729030311
737,C1orf54,0.6539134375997336,0.8983836729030311
1753,HECTD1,0.6539730342726556,0.8983836729030311
1668,GPR108,0.655089118932311,0.8983836729030311
1078,CTNND1,0.6556301577123635,0.8983836729030311
925,CHST10,0.6558757893507083,0.8983836729030311
2822,CDC25B,0.6567873039669607,0.8983836729030311
3319,CALR,0.6568409231308638,0.8983836729030311
3437,GCDH,0.6570995097695436,0.8983836729030311
462,AP000356.3,0.6571143161830464,0.8983836729030311
3673,CCT6A,0.6573340947758081,0.8983836729030311
1354,ELP2,0.6574614429918991,0.8983836729030311
1737,HCFC1,0.6575799446964951,0.8983836729030311
537,ARMCX6,0.6580388975157196,0.8983836729030311
3516,LSM4,0.6590869433406203,0.8983836729030311
1018,CORO1B,0.6592469016289559,0.8983836729030311
869,CDH1,0.6593423966057245,0.8983836729030311
3039,IP6K2,0.6594175541099178,0.8983836729030311
2823,CDC42,0.650583444956383,0.8983836729030311
132,AC087343.1,0.6504488263032322,0.8983836729030311
2275,MINDY2,0.6498636456633392,0.8983836729030311
3144,MRPL22,0.6498319556070425,0.8983836729030311
2515,NECTIN4,0.640054108027523,0.8983836729030311
2285,MKNK2,0.6401060850748801,0.8983836729030311
2865,CTGF,0.6401770896298691,0.8983836729030311
3891,AL139100.1,0.6402185311829811,0.8983836729030311
3572,NFRKB,0.6411011074992871,0.8983836729030311
2720,AL161781.1,0.6412922222925138,0.8983836729030311
1492,FGD5.AS1,0.6417673562246615,0.8983836729030311
2648,AC022431.1,0.6420755750697679,0.8983836729030311
1412,EVA1C,0.6422085062223604,0.8983836729030311
2885,DGAT1,0.6423588822977291,0.8983836729030311
3041,IQGAP2,0.642572655754021,0.8983836729030311
2732,ALDH16A1,0.6426560430583681,0.8983836729030311
1014,COQ4,0.6427477325557496,0.8983836729030311
2033,KRT18P25,0.659502261591461,0.8983836729030311
458,ANXA5,0.6441410496257458,0.8983836729030311
2793,BX679664.1,0.6442567304702713,0.8983836729030311
1792,HMGB1P5,0.645480526440279,0.8983836729030311
135,AC087633.2,0.64584663039982,0.8983836729030311
3656,ARHGAP32,0.6459953012202716,0.8983836729030311
1417,EXOC3,0.6467406290549333,0.8983836729030311
154,AC092171.3,0.6469073539296788,0.8983836729030311
1651,GOLGA3,0.6470313316128096,0.8983836729030311
3817,LRSAM1,0.6470672410448834,0.8983836729030311
1145,DCUN1D2,0.6476438590881002,0.8983836729030311
1239,DPYSL2,0.6479950865849101,0.8983836729030311
3550,MVD,0.6480447016060464,0.8983836729030311
201,AC114495.1,0.648111395510644,0.8983836729030311
3814,LRG1,0.6487244766089192,0.8983836729030311
453,ANO9,0.6442538901218147,0.8983836729030311
2670,AC096631.2,0.6596261154595473,0.8983836729030311
325,AKR1C1,0.6597315462514988,0.8983836729030311
678,BOP1,0.659838005693358,0.8983836729030311
2052,L3MBTL2,0.6740237658959405,0.8983836729030311
3417,FBRS,0.6740414992099201,0.8983836729030311
2430,MYPOP,0.6747609622000232,0.8983836729030311
2661,AC073861.1,0.6747952609803418,0.8983836729030311
2200,MARK4,0.6749725710329844,0.8983836729030311
1834,HSPA1B,0.675138793067442,0.8983836729030311
1683,GRK3,0.6751458611733938,0.8983836729030311
585,ATP5EP2,0.6751832441764882,0.8983836729030311
2293,MMP15,0.6754111914153385,0.8983836729030311
1198,DKK3,0.6754907111245196,0.8983836729030311
2308,MPEG1,0.675654317497075,0.8983836729030311
2583,NPIPA3,0.6759942682274913,0.8983836729030311
3895,AL359715.1,0.6760377233785171,0.8983836729030311
2479,NCS1,0.6738249904243552,0.8983836729030311
3106,M6PR,0.6764936181204443,0.8983836729030311
555,ASPHD1,0.6772149562879531,0.8983836729030311
3664,BAIAP2L1,0.6772261302381635,0.8983836729030311
3178,NDUFA5,0.6776980795623277,0.8983836729030311
48,AC007686.1,0.6783012238525836,0.8983836729030311
630,BAIAP2.AS1,0.6783689015399756,0.8983836729030311
1924,IQCE,0.678738301404658,0.8983836729030311
2928,ENDOG,0.6790439242166652,0.8983836729030311
3241,AC131235.1,0.6796896631419822,0.8983836729030311
2741,ANKZF1,0.6797397125696569,0.8983836729030311
60,AC009362.1,0.6802395239600774,0.8983836729030311
1999,KIF3B,0.6803166987977097,0.8983836729030311
2979,GLB1L2,0.6806060308563261,0.8983836729030311
3661,ATXN2L,0.6808087522137221,0.8983836729030311
1717,GUCD1,0.6770067378196557,0.8983836729030311
22,AC000081.1,0.6399534802319324,0.8983836729030311
647,BCR,0.6738249238768523,0.8983836729030311
243,ACAT1,0.6736738330901955,0.8983836729030311
1590,GAPDHP72,0.6612204951924563,0.8983836729030311
2582,NPIPA2,0.6624884643734115,0.8983836729030311
505,ARFIP2,0.6629172626463486,0.8983836729030311
1372,ENTPD4,0.6642060427913603,0.8983836729030311
33,AC005099.1,0.6646673245510528,0.8983836729030311
205,AC116562.1,0.6650273480584341,0.8983836729030311
3357,CUZD1,0.6652511413874606,0.8983836729030311
1339,EIF4G3,0.6657411323194204,0.8983836729030311
2801,C7orf26,0.6659606162916893,0.8983836729030311
3126,MINOS1,0.6664162056598245,0.8983836729030311
2639,AC008155.1,0.6668193109634408,0.8983836729030311
1057,CSDE1,0.6671802409770831,0.8983836729030311
3147,MRPL51,0.6672660609357663,0.8983836729030311
417,ALCAM,0.6737125005372193,0.8983836729030311
3473,IGF2BP2,0.66760091374758,0.8983836729030311
