"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36"
"2856",1,0.0670840949775364,1,0.684322771614705,0.746206962075221,0.86044458805487,0.951699338097228,0.964741243145051,0.97591750009035,1,1,0.638394660133936,1,0.0670840949775364,1,0.684322771614705,0.746206962075221,0.86044458805487,0.951699338097228,0.964741243145051,0.97591750009035,1,1,0.638394660133936,1,0.0670840949775364,1,0.684322771614705,0.746206962075221,0.86044458805487,0.951699338097228,0.964741243145051,0.97591750009035,1,1,0.638394660133936
"2857",1,0.63221562485489,0.83020754229253,0.940880311819989,0.516544364829153,0.819500916014781,0.862427111258877,1,0.138640495003153,0.927780591911504,1,0.87380464042456,1,0.63221562485489,0.83020754229253,0.940880311819989,0.516544364829153,0.819500916014781,0.862427111258877,1,0.138640495003153,0.927780591911504,1,0.87380464042456,1,0.63221562485489,0.83020754229253,0.940880311819989,0.516544364829153,0.819500916014781,0.862427111258877,1,0.138640495003153,0.927780591911504,1,0.87380464042456
"2858",0.70505334726923,0.781006563374027,0.865690830158292,1,0.963039940059448,0.695259686337469,0.874712305811235,0.866302449803046,0.480945821857167,0.774994892276456,0.934297310148158,0.725703080858263,0.70505334726923,0.781006563374027,0.865690830158292,1,0.963039940059448,0.695259686337469,0.874712305811235,0.866302449803046,0.480945821857167,0.774994892276456,0.934297310148158,0.725703080858263,0.70505334726923,0.781006563374027,0.865690830158292,1,0.963039940059448,0.695259686337469,0.874712305811235,0.866302449803046,0.480945821857167,0.774994892276456,0.934297310148158,0.725703080858263
"2859",1,0.822533655626033,1,1,0.973853263445102,0.876317362414784,0.92665725141334,0.557157041923024,0.783995211261087,0.841807499437708,0.955569743196801,0.581476227194548,1,0.822533655626033,1,1,0.973853263445102,0.876317362414784,0.92665725141334,0.557157041923024,0.783995211261087,0.841807499437708,0.955569743196801,0.581476227194548,1,0.822533655626033,1,1,0.973853263445102,0.876317362414784,0.92665725141334,0.557157041923024,0.783995211261087,0.841807499437708,0.955569743196801,0.581476227194548
"2860",1,1,0.856140688701859,1,0.696673839466281,0.618773600784619,1,1,0.591110184948479,1,0.495270548714332,1,1,1,0.856140688701859,1,0.696673839466281,0.618773600784619,1,1,0.591110184948479,1,0.495270548714332,1,1,1,0.856140688701859,1,0.696673839466281,0.618773600784619,1,1,0.591110184948479,1,0.495270548714332,1
"2861",0.937391282845341,1,1,1,1,1,1,0.972479749001183,0.762429988638288,1,1,1,0.937391282845341,1,1,1,1,1,1,0.972479749001183,0.762429988638288,1,1,1,0.937391282845341,1,1,1,1,1,1,0.972479749001183,0.762429988638288,1,1,1
"2862",1,1,1,0.974219375826738,1,1,0.854172561629446,0.808859076619207,1,1,0.970136406503244,0.928694995086651,1,1,1,0.974219375826738,1,1,0.854172561629446,0.808859076619207,1,1,0.970136406503244,0.928694995086651,1,1,1,0.974219375826738,1,1,0.854172561629446,0.808859076619207,1,1,0.970136406503244,0.928694995086651
"2863",0.776113684813208,0.995222710503242,0.921509889813423,0.987549053235626,0.865690830158292,0.960168593536299,1,0.659391512343262,0.92504926783854,0.718092488734065,1,0.8152302699812,0.776113684813208,0.995222710503242,0.921509889813423,0.987549053235626,0.865690830158292,0.960168593536299,1,0.659391512343262,0.92504926783854,0.718092488734065,1,0.8152302699812,0.776113684813208,0.995222710503242,0.921509889813423,0.987549053235626,0.865690830158292,0.960168593536299,1,0.659391512343262,0.92504926783854,0.718092488734065,1,0.8152302699812
"2864",1,1,0.691555409748751,1,0.73962223977427,0.428896792951267,0.458042381642047,0.376487526274361,0.807873594505518,0.812673056995575,1,0.540812847351776,1,1,0.691555409748751,1,0.73962223977427,0.428896792951267,0.458042381642047,0.376487526274361,0.807873594505518,0.812673056995575,1,0.540812847351776,1,1,0.691555409748751,1,0.73962223977427,0.428896792951267,0.458042381642047,0.376487526274361,0.807873594505518,0.812673056995575,1,0.540812847351776
"2865",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2866",0.358268883586837,0.946108372809059,0.41425357945921,0.809596014588999,0.670142838025397,1,0.946467071738795,1,0.8152302699812,0.205741077761209,0.653266043259244,0.868410811887811,0.358268883586837,0.946108372809059,0.41425357945921,0.809596014588999,0.670142838025397,1,0.946467071738795,1,0.8152302699812,0.205741077761209,0.653266043259244,0.868410811887811,0.358268883586837,0.946108372809059,0.41425357945921,0.809596014588999,0.670142838025397,1,0.946467071738795,1,0.8152302699812,0.205741077761209,0.653266043259244,0.868410811887811
"2867",1,1,0.960221825323617,0.624862289308413,0.98112506365828,1,1,0.772010719561062,0.922553468272724,0.694665335951374,0.419638359749485,0.814105557972212,1,1,0.960221825323617,0.624862289308413,0.98112506365828,1,1,0.772010719561062,0.922553468272724,0.694665335951374,0.419638359749485,0.814105557972212,1,1,0.960221825323617,0.624862289308413,0.98112506365828,1,1,0.772010719561062,0.922553468272724,0.694665335951374,0.419638359749485,0.814105557972212
"2868",0.756823068640964,0.980615078255301,1,1,1,0.864272329787537,1,0.551915406014027,1,1,1,1,0.756823068640964,0.980615078255301,1,1,1,0.864272329787537,1,0.551915406014027,1,1,1,1,0.756823068640964,0.980615078255301,1,1,1,0.864272329787537,1,0.551915406014027,1,1,1,1
"2869",1,1,1,1,0.995222710503242,1,1,0.978194555468362,1,0.827742674280564,0.765124235272796,1,1,1,1,1,0.995222710503242,1,1,0.978194555468362,1,0.827742674280564,0.765124235272796,1,1,1,1,1,0.995222710503242,1,1,0.978194555468362,1,0.827742674280564,0.765124235272796,1
"2870",0.83623875392341,0.944305161460724,0.924137336635258,1,1,1,0.641634789381607,0.961301888688655,1,0.84011375122447,1,0.950985498238805,0.83623875392341,0.944305161460724,0.924137336635258,1,1,1,0.641634789381607,0.961301888688655,1,0.84011375122447,1,0.950985498238805,0.83623875392341,0.944305161460724,0.924137336635258,1,1,1,0.641634789381607,0.961301888688655,1,0.84011375122447,1,0.950985498238805
"2871",0.765581584696792,0.170774207050595,1,0.905232551744584,0.801503857606335,0.980490234607502,1,1,1,1,1,1,0.765581584696792,0.170774207050595,1,0.905232551744584,0.801503857606335,0.980490234607502,1,1,1,1,1,1,0.765581584696792,0.170774207050595,1,0.905232551744584,0.801503857606335,0.980490234607502,1,1,1,1,1,1
"2872",1,0.963039940059448,0.689239160136255,1,0.932192415601037,0.936401788174821,0.998699551014269,1,0.611616199352039,0.830588311525548,1,0.854894642514376,1,0.963039940059448,0.689239160136255,1,0.932192415601037,0.936401788174821,0.998699551014269,1,0.611616199352039,0.830588311525548,1,0.854894642514376,1,0.963039940059448,0.689239160136255,1,0.932192415601037,0.936401788174821,0.998699551014269,1,0.611616199352039,0.830588311525548,1,0.854894642514376
"2873",0.797117986379343,0.882087744245636,1,0.948543344993374,1,1,0.759853894413965,1,1,1,1,0.537039772295128,0.797117986379343,0.882087744245636,1,0.948543344993374,1,1,0.759853894413965,1,1,1,1,0.537039772295128,0.797117986379343,0.882087744245636,1,0.948543344993374,1,1,0.759853894413965,1,1,1,1,0.537039772295128
"2874",1,0.923341524695194,0.94070298807286,0.63221562485489,0.710494941501236,0.498519476850092,0.817472442854639,0.672122729763615,1,1,0.479497361954188,0.854894642514376,1,0.923341524695194,0.94070298807286,0.63221562485489,0.710494941501236,0.498519476850092,0.817472442854639,0.672122729763615,1,1,0.479497361954188,0.854894642514376,1,0.923341524695194,0.94070298807286,0.63221562485489,0.710494941501236,0.498519476850092,0.817472442854639,0.672122729763615,1,1,0.479497361954188,0.854894642514376
"2875",1,0.963039940059448,1,0.734517955032937,1,1,0.820836776928323,0.77572919715467,0.789093373555145,1,1,0.65078633023738,1,0.963039940059448,1,0.734517955032937,1,1,0.820836776928323,0.77572919715467,0.789093373555145,1,1,0.65078633023738,1,0.963039940059448,1,0.734517955032937,1,1,0.820836776928323,0.77572919715467,0.789093373555145,1,1,0.65078633023738
"2876",1,0.884613889404778,1,0.974774321487687,1,1,0.932801778376894,1,1,0.987514203347696,1,0.850092850930605,1,0.884613889404778,1,0.974774321487687,1,1,0.932801778376894,1,1,0.987514203347696,1,0.850092850930605,1,0.884613889404778,1,0.974774321487687,1,1,0.932801778376894,1,1,0.987514203347696,1,0.850092850930605
"2877",0.671487721994219,0.486668057018569,0.956318138035724,0.98112506365828,0.706513803779957,0.495270548714332,1,0.352155689688928,0.94627799826821,1,0.513261736618567,1,0.671487721994219,0.486668057018569,0.956318138035724,0.98112506365828,0.706513803779957,0.495270548714332,1,0.352155689688928,0.94627799826821,1,0.513261736618567,1,0.671487721994219,0.486668057018569,0.956318138035724,0.98112506365828,0.706513803779957,0.495270548714332,1,0.352155689688928,0.94627799826821,1,0.513261736618567,1
"2878",0.97304819499485,1,0.992932126655397,1,0.833842208614395,0.849207155978072,0.898116834422067,1,1,0.919785156647533,0.857349079925107,1,0.97304819499485,1,0.992932126655397,1,0.833842208614395,0.849207155978072,0.898116834422067,1,1,0.919785156647533,0.857349079925107,1,0.97304819499485,1,0.992932126655397,1,0.833842208614395,0.849207155978072,0.898116834422067,1,1,0.919785156647533,0.857349079925107,1
"2879",0.710119899558564,0.128399873671116,0.684228676580028,0.485203181041107,1,0.68267874998097,0.478420205517166,0.359677981397332,1,0.479497361954188,1,1,0.710119899558564,0.128399873671116,0.684228676580028,0.485203181041107,1,0.68267874998097,0.478420205517166,0.359677981397332,1,0.479497361954188,1,1,0.710119899558564,0.128399873671116,0.684228676580028,0.485203181041107,1,0.68267874998097,0.478420205517166,0.359677981397332,1,0.479497361954188,1,1
"2880",1,1,1,1,1,1,0.553349660167155,0.987365802622794,0.951491770701237,0.825775129465445,0.972674226660908,1,1,1,1,1,1,1,0.553349660167155,0.987365802622794,0.951491770701237,0.825775129465445,0.972674226660908,1,1,1,1,1,1,1,0.553349660167155,0.987365802622794,0.951491770701237,0.825775129465445,0.972674226660908,1
"2881",1,0.916262819378227,0.88478605866408,0.991836621587293,1,1,1,0.813311105891829,0.994704235275005,1,1,1,1,0.916262819378227,0.88478605866408,0.991836621587293,1,1,1,0.813311105891829,0.994704235275005,1,1,1,1,0.916262819378227,0.88478605866408,0.991836621587293,1,1,1,0.813311105891829,0.994704235275005,1,1,1
"2882",0.618773600784619,0.0808399283646512,0.893100215038782,0.94332971454777,0.537402128457123,0.531819525713481,0.575631614149957,0.826750278870429,1,1,0.97022644498852,0.458042381642047,0.618773600784619,0.0808399283646512,0.893100215038782,0.94332971454777,0.537402128457123,0.531819525713481,0.575631614149957,0.826750278870429,1,1,0.97022644498852,0.458042381642047,0.618773600784619,0.0808399283646512,0.893100215038782,0.94332971454777,0.537402128457123,0.531819525713481,0.575631614149957,0.826750278870429,1,1,0.97022644498852,0.458042381642047
"2883",1,1,0.783995211261087,1,1,0.898149737980991,1,0.978347125720465,0.809596014588999,1,1,0.946108372809059,1,1,0.783995211261087,1,1,0.898149737980991,1,0.978347125720465,0.809596014588999,1,1,0.946108372809059,1,1,0.783995211261087,1,1,0.898149737980991,1,0.978347125720465,0.809596014588999,1,1,0.946108372809059
"2884",0.924376882368385,0.90572587933552,0.66561911861725,0.997874095025813,0.877767924747393,1,1,0.911020689156315,0.721593088880161,0.992848099359624,0.336658291990081,1,0.924376882368385,0.90572587933552,0.66561911861725,0.997874095025813,0.877767924747393,1,1,0.911020689156315,0.721593088880161,0.992848099359624,0.336658291990081,1,0.924376882368385,0.90572587933552,0.66561911861725,0.997874095025813,0.877767924747393,1,1,0.911020689156315,0.721593088880161,0.992848099359624,0.336658291990081,1
"2885",1,0.728555010738594,0.893213999216303,0.835144192926849,0.651103688460653,1,1,1,0.860030391633397,0.695259686337469,1,0.7530725159478,1,0.728555010738594,0.893213999216303,0.835144192926849,0.651103688460653,1,1,1,0.860030391633397,0.695259686337469,1,0.7530725159478,1,0.728555010738594,0.893213999216303,0.835144192926849,0.651103688460653,1,1,1,0.860030391633397,0.695259686337469,1,0.7530725159478
"2886",1,0.812786395526544,1,1,0.698394685707756,0.940373685132606,0.902231591059482,1,1,1,1,1,1,0.812786395526544,1,1,0.698394685707756,0.940373685132606,0.902231591059482,1,1,1,1,1,1,0.812786395526544,1,1,0.698394685707756,0.940373685132606,0.902231591059482,1,1,1,1,1
"2887",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2888",1,0.804717057936419,1,0.815056327307868,1,0.694665335951374,0.983870852326613,1,0.925008219505541,1,0.937085423332937,1,1,0.804717057936419,1,0.815056327307868,1,0.694665335951374,0.983870852326613,1,0.925008219505541,1,0.937085423332937,1,1,0.804717057936419,1,0.815056327307868,1,0.694665335951374,0.983870852326613,1,0.925008219505541,1,0.937085423332937,1
"2889",1,1,0.967923966991761,1,0.964408042744616,1,0.974855849628614,1,1,0.757113061771481,0.772049179854907,1,1,1,0.967923966991761,1,0.964408042744616,1,0.974855849628614,1,1,0.757113061771481,0.772049179854907,1,1,1,0.967923966991761,1,0.964408042744616,1,0.974855849628614,1,1,0.757113061771481,0.772049179854907,1
"2890",0.810142003849566,0.772538225655906,1,0.995250028770385,1,1,0.66649480600322,0.961473916239513,1,1,0.661803869789802,0.876230684274769,0.810142003849566,0.772538225655906,1,0.995250028770385,1,1,0.66649480600322,0.961473916239513,1,1,0.661803869789802,0.876230684274769,0.810142003849566,0.772538225655906,1,0.995250028770385,1,1,0.66649480600322,0.961473916239513,1,1,0.661803869789802,0.876230684274769
"2891",0.810142003849566,1,1,0.747641566117425,1,0.87720823927528,0.856880612617073,0.701520359618117,1,0.892650235273734,0.893447007274634,1,0.810142003849566,1,1,0.747641566117425,1,0.87720823927528,0.856880612617073,0.701520359618117,1,0.892650235273734,0.893447007274634,1,0.810142003849566,1,1,0.747641566117425,1,0.87720823927528,0.856880612617073,0.701520359618117,1,0.892650235273734,0.893447007274634,1
"2892",1,1,1,1,1,1,0.822200338682415,1,1,1,0.995700018487302,1,1,1,1,1,1,1,0.822200338682415,1,1,1,0.995700018487302,1,1,1,1,1,1,1,0.822200338682415,1,1,1,0.995700018487302,1
"2893",0.977733971196903,0.722432166624577,1,1,0.825996493922751,0.847226900694077,0.783995211261087,1,1,1,0.864555152173462,0.961290051818512,0.977733971196903,0.722432166624577,1,1,0.825996493922751,0.847226900694077,0.783995211261087,1,1,1,0.864555152173462,0.961290051818512,0.977733971196903,0.722432166624577,1,1,0.825996493922751,0.847226900694077,0.783995211261087,1,1,1,0.864555152173462,0.961290051818512
"2894",1,0.832995930922221,1,0.670097506288748,1,0.865690830158292,0.914187350847415,0.163285205592987,1,1,0.39202937033143,0.551915406014027,1,0.832995930922221,1,0.670097506288748,1,0.865690830158292,0.914187350847415,0.163285205592987,1,1,0.39202937033143,0.551915406014027,1,0.832995930922221,1,0.670097506288748,1,0.865690830158292,0.914187350847415,0.163285205592987,1,1,0.39202937033143,0.551915406014027
"2895",1,0.986051858052311,0.683604171643328,0.888583651624081,0.814208221134417,1,1,0.962158165068301,0.710119899558564,1,0.810375561472904,0.83601144125991,1,0.986051858052311,0.683604171643328,0.888583651624081,0.814208221134417,1,1,0.962158165068301,0.710119899558564,1,0.810375561472904,0.83601144125991,1,0.986051858052311,0.683604171643328,0.888583651624081,0.814208221134417,1,1,0.962158165068301,0.710119899558564,1,0.810375561472904,0.83601144125991
"2896",1,0.695125913118694,0.874712305811235,0.749591940309721,0.544841441395615,1,1,0.70505334726923,0.689139627636962,1,0.728990894103865,0.974769702838477,1,0.695125913118694,0.874712305811235,0.749591940309721,0.544841441395615,1,1,0.70505334726923,0.689139627636962,1,0.728990894103865,0.974769702838477,1,0.695125913118694,0.874712305811235,0.749591940309721,0.544841441395615,1,1,0.70505334726923,0.689139627636962,1,0.728990894103865,0.974769702838477
"2897",0.721008100773399,1,0.855070271439267,0.859975010111118,0.638394660133936,1,0.443196097864904,0.232494267409787,1,1,1,0.59170808069928,0.721008100773399,1,0.855070271439267,0.859975010111118,0.638394660133936,1,0.443196097864904,0.232494267409787,1,1,1,0.59170808069928,0.721008100773399,1,0.855070271439267,0.859975010111118,0.638394660133936,1,0.443196097864904,0.232494267409787,1,1,1,0.59170808069928
"2898",0.809683238330824,1,0.942725108289851,1,1,1,0.753809980492623,0.866302449803046,1,1,1,1,0.809683238330824,1,0.942725108289851,1,1,1,0.753809980492623,0.866302449803046,1,1,1,1,0.809683238330824,1,0.942725108289851,1,1,1,0.753809980492623,0.866302449803046,1,1,1,1
"2899",1,0.808859076619207,1,1,1,0.72910791058705,1,0.764215533577637,0.959740087914733,1,1,1,1,0.808859076619207,1,1,1,0.72910791058705,1,0.764215533577637,0.959740087914733,1,1,1,1,0.808859076619207,1,1,1,0.72910791058705,1,0.764215533577637,0.959740087914733,1,1,1
"2900",0.663740998627161,1,1,1,0.62745485177286,0.837144912781064,1,1,1,1,0.537273050831608,0.974855849628614,0.663740998627161,1,1,1,0.62745485177286,0.837144912781064,1,1,1,1,0.537273050831608,0.974855849628614,0.663740998627161,1,1,1,0.62745485177286,0.837144912781064,1,1,1,1,0.537273050831608,0.974855849628614
"2901",0.986051858052311,0.97591750009035,0.735393906645853,1,0.458042381642047,1,0.115842320392631,0.0242910849976849,0.767640705946885,0.797426830255372,1,0.210748808393069,0.986051858052311,0.97591750009035,0.735393906645853,1,0.458042381642047,1,0.115842320392631,0.0242910849976849,0.767640705946885,0.797426830255372,1,0.210748808393069,0.986051858052311,0.97591750009035,0.735393906645853,1,0.458042381642047,1,0.115842320392631,0.0242910849976849,0.767640705946885,0.797426830255372,1,0.210748808393069
"2902",0.777177758295651,1,0.811795269117154,0.876820862958147,1,0.728555010738594,0.701520359618117,1,0.546778271962083,0.701520359618117,1,0.423869786656448,0.777177758295651,1,0.811795269117154,0.876820862958147,1,0.728555010738594,0.701520359618117,1,0.546778271962083,0.701520359618117,1,0.423869786656448,0.777177758295651,1,0.811795269117154,0.876820862958147,1,0.728555010738594,0.701520359618117,1,0.546778271962083,0.701520359618117,1,0.423869786656448
"2903",0.77619744066821,1,0.991140053420973,0.597843183097379,0.760187809014126,1,0.769322887822054,1,0.66649480600322,0.499210740005674,0.993189701110935,0.825775129465445,0.77619744066821,1,0.991140053420973,0.597843183097379,0.760187809014126,1,0.769322887822054,1,0.66649480600322,0.499210740005674,0.993189701110935,0.825775129465445,0.77619744066821,1,0.991140053420973,0.597843183097379,0.760187809014126,1,0.769322887822054,1,0.66649480600322,0.499210740005674,0.993189701110935,0.825775129465445
"2904",1,1,1,1,0.774994892276456,0.921509889813423,1,1,0.993108303390944,0.884034378942475,1,1,1,1,1,1,0.774994892276456,0.921509889813423,1,1,0.993108303390944,0.884034378942475,1,1,1,1,1,1,0.774994892276456,0.921509889813423,1,1,0.993108303390944,0.884034378942475,1,1
"2905",1,0.701520359618117,0.241461608502175,1,1,0.896561307991642,0.865690830158292,1,0.616453186332455,0.551637778570548,0.896234463787111,0.836758659456238,1,0.701520359618117,0.241461608502175,1,1,0.896561307991642,0.865690830158292,1,0.616453186332455,0.551637778570548,0.896234463787111,0.836758659456238,1,0.701520359618117,0.241461608502175,1,1,0.896561307991642,0.865690830158292,1,0.616453186332455,0.551637778570548,0.896234463787111,0.836758659456238
"2906",0.799048336740103,1,1,0.983905648273763,1,0.97751578640278,0.585329975912795,1,1,1,1,1,0.799048336740103,1,1,0.983905648273763,1,0.97751578640278,0.585329975912795,1,1,1,1,1,0.799048336740103,1,1,0.983905648273763,1,0.97751578640278,0.585329975912795,1,1,1,1,1
"2907",0.928341838209014,1,1,0.789594579013483,1,0.728214537465544,0.697938018619447,0.730106847937718,1,1,0.593812331396013,0.897886711544301,0.928341838209014,1,1,0.789594579013483,1,0.728214537465544,0.697938018619447,0.730106847937718,1,1,0.593812331396013,0.897886711544301,0.928341838209014,1,1,0.789594579013483,1,0.728214537465544,0.697938018619447,0.730106847937718,1,1,0.593812331396013,0.897886711544301
"2908",1,0.978841757288155,0.83623875392341,0.772505996185389,1,1,0.932588324417621,1,1,1,1,1,1,0.978841757288155,0.83623875392341,0.772505996185389,1,1,0.932588324417621,1,1,1,1,1,1,0.978841757288155,0.83623875392341,0.772505996185389,1,1,0.932588324417621,1,1,1,1,1
"2909",0.480945821857167,0.849207155978072,1,1,0.911360263170442,0.782180972259733,0.669628310181834,0.673533639839257,0.827742674280564,0.841807499437708,0.998185964245002,1,0.480945821857167,0.849207155978072,1,1,0.911360263170442,0.782180972259733,0.669628310181834,0.673533639839257,0.827742674280564,0.841807499437708,0.998185964245002,1,0.480945821857167,0.849207155978072,1,1,0.911360263170442,0.782180972259733,0.669628310181834,0.673533639839257,0.827742674280564,0.841807499437708,0.998185964245002,1
"2910",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2911",1,0.682513570201891,1,1,0.835658147005627,0.797426830255372,0.980643730619943,0.616276833749679,0.763796514527122,0.829809374260345,1,1,1,0.682513570201891,1,1,0.835658147005627,0.797426830255372,0.980643730619943,0.616276833749679,0.763796514527122,0.829809374260345,1,1,1,0.682513570201891,1,1,0.835658147005627,0.797426830255372,0.980643730619943,0.616276833749679,0.763796514527122,0.829809374260345,1,1
"2912",0.748269160289708,0.925529193995145,1,0.735904163934256,1,0.971751204158099,1,0.350204561216148,1,1,1,0.960573675198131,0.748269160289708,0.925529193995145,1,0.735904163934256,1,0.971751204158099,1,0.350204561216148,1,1,1,0.960573675198131,0.748269160289708,0.925529193995145,1,0.735904163934256,1,0.971751204158099,1,0.350204561216148,1,1,1,0.960573675198131
"2913",1,0.976371779587862,0.874296223918244,0.819845145290583,1,0.613694164388174,0.808859076619207,0.72910791058705,0.879496838192875,0.986237622434697,0.457006509835604,0.585329975912795,1,0.976371779587862,0.874296223918244,0.819845145290583,1,0.613694164388174,0.808859076619207,0.72910791058705,0.879496838192875,0.986237622434697,0.457006509835604,0.585329975912795,1,0.976371779587862,0.874296223918244,0.819845145290583,1,0.613694164388174,0.808859076619207,0.72910791058705,0.879496838192875,0.986237622434697,0.457006509835604,0.585329975912795
"2914",1,1,1,1,0.997234117758107,0.836152380108565,0.798659486099385,1,1,1,1,1,1,1,1,1,0.997234117758107,0.836152380108565,0.798659486099385,1,1,1,1,1,1,1,1,1,0.997234117758107,0.836152380108565,0.798659486099385,1,1,1,1,1
"2915",1,1,0.871706978995531,1,0.791394237476412,0.728555010738594,1,0.825775129465445,0.917349952881023,0.966895348788495,0.987275984958278,0.762414687882217,1,1,0.871706978995531,1,0.791394237476412,0.728555010738594,1,0.825775129465445,0.917349952881023,0.966895348788495,0.987275984958278,0.762414687882217,1,1,0.871706978995531,1,0.791394237476412,0.728555010738594,1,0.825775129465445,0.917349952881023,0.966895348788495,0.987275984958278,0.762414687882217
"2916",1,0.873085482591398,1,0.953251771326539,0.751400065237594,0.916747871679603,0.621007459273606,0.984322637084879,1,1,1,1,1,0.873085482591398,1,0.953251771326539,0.751400065237594,0.916747871679603,0.621007459273606,0.984322637084879,1,1,1,1,1,0.873085482591398,1,0.953251771326539,0.751400065237594,0.916747871679603,0.621007459273606,0.984322637084879,1,1,1,1
"2917",0.855288479133286,1,1,1,1,0.730316654185774,1,1,1,1,1,0.914294572076929,0.855288479133286,1,1,1,1,0.730316654185774,1,1,1,1,1,0.914294572076929,0.855288479133286,1,1,1,1,0.730316654185774,1,1,1,1,1,0.914294572076929
"2918",0.842517630370947,1,0.747729390665008,0.943754248492221,1,0.969059315340825,1,1,0.767793868316758,1,1,1,0.842517630370947,1,0.747729390665008,0.943754248492221,1,0.969059315340825,1,1,0.767793868316758,1,1,1,0.842517630370947,1,0.747729390665008,0.943754248492221,1,0.969059315340825,1,1,0.767793868316758,1,1,1
"2919",0.851622127272306,0.925529193995145,0.917783826584953,0.698062618829008,1,0.822953099483728,0.641158685068515,1,1,0.939841233101599,1,0.65357255561216,0.851622127272306,0.925529193995145,0.917783826584953,0.698062618829008,1,0.822953099483728,0.641158685068515,1,1,0.939841233101599,1,0.65357255561216,0.851622127272306,0.925529193995145,0.917783826584953,0.698062618829008,1,0.822953099483728,0.641158685068515,1,1,0.939841233101599,1,0.65357255561216
"2920",0.730836444920071,1,0.403320650722546,0.893995807663853,0.14214714588229,0.044717325274612,0.815408241172551,0.880427526581808,0.81017188496196,0.92869147980911,0.322137926683173,0.460901059504252,0.730836444920071,1,0.403320650722546,0.893995807663853,0.14214714588229,0.044717325274612,0.815408241172551,0.880427526581808,0.81017188496196,0.92869147980911,0.322137926683173,0.460901059504252,0.730836444920071,1,0.403320650722546,0.893995807663853,0.14214714588229,0.044717325274612,0.815408241172551,0.880427526581808,0.81017188496196,0.92869147980911,0.322137926683173,0.460901059504252
"2921",1,1,1,0.822872070242295,0.916358536910555,1,1,0.808859076619207,1,1,0.833663540026815,0.825775129465445,1,1,1,0.822872070242295,0.916358536910555,1,1,0.808859076619207,1,1,0.833663540026815,0.825775129465445,1,1,1,0.822872070242295,0.916358536910555,1,1,0.808859076619207,1,1,0.833663540026815,0.825775129465445
"2922",0.835464623603317,1,0.961234325672752,1,0.670135368434641,1,0.734479130294603,1,1,1,1,1,0.835464623603317,1,0.961234325672752,1,0.670135368434641,1,0.734479130294603,1,1,1,1,1,0.835464623603317,1,0.961234325672752,1,0.670135368434641,1,0.734479130294603,1,1,1,1,1
"2923",1,1,1,0.0767639418086341,0.839563179449483,0.86044458805487,1,0.641158685068515,1,0.0569698323035774,0.846601313764876,1,1,1,1,0.0767639418086341,0.839563179449483,0.86044458805487,1,0.641158685068515,1,0.0569698323035774,0.846601313764876,1,1,1,1,0.0767639418086341,0.839563179449483,0.86044458805487,1,0.641158685068515,1,0.0569698323035774,0.846601313764876,1
"2924",0.837325645994199,1,1,0.789843396137597,0.447119327986972,0.460901059504252,0.611616199352039,0.87691768919863,1,1,0.98112506365828,0.603962778025666,0.837325645994199,1,1,0.789843396137597,0.447119327986972,0.460901059504252,0.611616199352039,0.87691768919863,1,1,0.98112506365828,0.603962778025666,0.837325645994199,1,1,0.789843396137597,0.447119327986972,0.460901059504252,0.611616199352039,0.87691768919863,1,1,0.98112506365828,0.603962778025666
"2925",0.942723601841872,0.948745571632662,1,1,0.872992348704566,0.414945295814175,0.827580416311917,0.689139627636962,0.83601144125991,0.825939509311092,0.650684765415073,0.426360410365639,0.942723601841872,0.948745571632662,1,1,0.872992348704566,0.414945295814175,0.827580416311917,0.689139627636962,0.83601144125991,0.825939509311092,0.650684765415073,0.426360410365639,0.942723601841872,0.948745571632662,1,1,0.872992348704566,0.414945295814175,0.827580416311917,0.689139627636962,0.83601144125991,0.825939509311092,0.650684765415073,0.426360410365639
"2926",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2927",0.940007727407997,1,0.540308074700024,1,0.595438299677621,0.653253613814566,1,1,1,0.701520359618117,0.63221562485489,0.950985498238805,0.940007727407997,1,0.540308074700024,1,0.595438299677621,0.653253613814566,1,1,1,0.701520359618117,0.63221562485489,0.950985498238805,0.940007727407997,1,0.540308074700024,1,0.595438299677621,0.653253613814566,1,1,1,0.701520359618117,0.63221562485489,0.950985498238805
"2928",0.976155420262465,0.987969227570613,1,0.450663027671178,0.960573675198131,1,1,0.498519476850092,1,0.86044458805487,1,1,0.976155420262465,0.987969227570613,1,0.450663027671178,0.960573675198131,1,1,0.498519476850092,1,0.86044458805487,1,1,0.976155420262465,0.987969227570613,1,0.450663027671178,0.960573675198131,1,1,0.498519476850092,1,0.86044458805487,1,1
