"","combined_pvalue","adjusted_pvalue"
"EBF4",0.572433485045864,1
"EBNA1BP2",0.498760945901116,1
"EBP",0.917134883789687,1
"ECE1",0.943604926702934,1
"ECH1",0.152607338862436,1
"ECHDC2",0.850969380092136,1
"ECHS1",0.0856542782029752,1
"ECI1",0.0882745471693378,1
"ECM1",5.55e-17,1.55645915461595e-14
"ECSIT",0.582186578423253,1
"EDC3",0.112814402207769,1
"EDEM1",0.124979135460775,1
"EDEM2",0.564353615152463,1
"EDF1",0.000844086979269409,0.033264344912894
"EDNRA",0.0364706977083289,0.874937811636842
"EEF1A1",5.55e-17,1.55645915461595e-14
"EEF1A1P11",1.94816274223797e-10,2.09136477019864e-08
"EEF1A1P12",0.000248259032782805,0.0110471173860634
"EEF1A1P13",0.000759725827800595,0.0305046857522705
"EEF1A1P14",0.0231065985663901,0.597093631443949
"EEF1A1P19",0.000125397560899465,0.00594564543234374
"EEF1A1P22",0.0073062443124392,0.224379592702308
"EEF1A1P24",0.245927153376144,1
"EEF1A1P25",6.57263132808339e-12,8.67807032199592e-10
"EEF1A1P29",0.024158424780871,0.621609650027053
"EEF1A1P3",0.0208426776752677,0.546793951119432
"EEF1A1P5",4.88498130835069e-15,9.25260440732816e-13
"EEF1A1P6",1.74596914703784e-09,1.66221586758342e-07
"EEF1A1P7",6.08038214015005e-05,0.00305091469926
"EEF1A1P9",7.19283123539194e-05,0.00355486608351155
"EEF1A2",0.0109080501552778,0.313690192281727
"EEF1B2",0.000679567885183752,0.0278739628677587
"EEF1B2P1",0.000209478358268567,0.00949665641272393
"EEF1B2P2",0.000381335580186049,0.0164233783492526
"EEF1B2P3",0.0710833350774758,1
"EEF1B2P6",0.000762483701065131,0.0305476122720277
"EEF1D",3.56490770236917e-09,3.27330537569868e-07
"EEF1DP1",0.187828681582377,1
"EEF1DP2",0.053252618121859,1
"EEF1DP3",0.787882114289928,1
"EEF1DP5",0.16952676251971,1
"EEF1GP1",0.690498504703412,1
"EEF1GP4",0.7749427150449,1
"EEF1GP5",0.118896388612703,1
"EEF2",5.55e-17,1.55645915461595e-14
"EEPD1",0.406914804815007,1
"EFEMP1",0.00102983380690413,0.0399318982816398
"EFEMP2",0.0179961036804288,0.480123819578775
"EFHD2",2.99760216648792e-15,5.83036179479366e-13
"EFNA1",0.0114792872282229,0.327559718275261
"EFNA2",0.00228248491679672,0.0812734440268711
"EFNA5",0.0365510482454412,0.876090820229474
"EFNB1",0.00944816626093825,0.278571972713209
"EFTUD2",0.197356884888169,1
"EGFL7",0.0418767325593286,0.974208167078896
"EGLN2",0.000219783171579557,0.00991412803513367
"EGR1",0.0257167623088577,0.655182670451569
"EHBP1L1",1.11022302462516e-16,2.6080983497634e-14
"EHD1",5.00142927073455e-09,4.51215712216426e-07
"EHD2",1.4432899320127e-15,2.85323109083406e-13
"EHD4",0.836850053580276,1
"EHMT1",0.395723625120375,1
"EHMT2",0.233835765994907,1
"EI24",0.407489196876085,1
"EID1",0.132016883202134,1
"EIF1",1.09526448517361e-05,0.000623993025673464
"EIF1P5",4.87750755562288e-05,0.00249229329154285
"EIF2AK1",0.186020429649608,1
"EIF2AK2",0.121273841747995,1
"EIF2B4",0.695156304088192,1
"EIF2B5",0.621673728093889,1
"EIF2D",0.687197769353788,1
"EIF2S1",0.728356316715036,1
"EIF2S2",0.0205465917619287,0.539417497466936
"EIF2S3",0.159700536093541,1
"EIF3A",0.00593127507401325,0.187076442735321
"EIF3B",0.000143435842049899,0.00669561448419905
"EIF3C",0.129823920343549,1
"EIF3CL",0.144779286731441,1
"EIF3D",0.359798910985219,1
"EIF3E",0.676336999691697,1
"EIF3F",0.0167687993502514,0.452047329200679
"EIF3FP3",0.0123397353935903,0.347405887942944
"EIF3G",0.00265288430805533,0.0926388192103819
"EIF3H",0.661117861175363,1
"EIF3I",0.130653396472092,1
"EIF3J",0.180993211052333,1
"EIF3K",0.00822723538235004,0.248087506454747
"EIF3M",0.797009889816793,1
"EIF4A1P10",0.683174397642733,1
"EIF4A1P11",0.896915323885927,1
"EIF4A1P12",0.326575868496029,1
"EIF4A1P2",0.270037153458033,1
"EIF4A1P4",0.54244661561346,1
"EIF4A1P6",0.506570804991622,1
"EIF4A1P7",0.152901519931349,1
"EIF4A2",0.0617287897496801,1
"EIF4B",0.0211238037669523,0.551867285103949
"EIF4E2",0.0970608355183094,1
"EIF4EBP1",0.003965517963191,0.131615754859367
"EIF4EBP2",0.0550406086044131,1
"EIF4G1",1.11022302462516e-15,2.21904500477107e-13
"EIF4G2",3.25485660646052e-09,3.01926831004533e-07
"EIF4G3",0.218515844492495,1
"EIF5",0.0183203064314825,0.487694358891861
"EIF5A",0.00818977198340043,0.247314424872344
"EIF5AL1",0.00636342627403752,0.198800243847651
"EIF5AP2",0.00976017638880111,0.286836271681422
"EIF5B",0.204851749618063,1
"EIF6",8.88178419700125e-16,1.79507104296565e-13
"ELAC2",0.755006369196728,1
"ELAVL1",0.404537960211313,1
"ELF3",5.55e-17,1.55645915461595e-14
"ELK1",0.308299566919688,1
"ELK4",0.0658738043437143,1
"ELL",0.982656519754867,1
"ELL2",0.0948544929640902,1
"ELMO3",0.0526675653007057,1
"ELN",1.2690142270344e-09,1.22752216900188e-07
"ELOA",0.262800855844344,1
"ELOB",7.184123592896e-05,0.00355486608351155
"ELOBP1",0.000264694399325749,0.0117162396015637
"ELOF1",0.194744846769961,1
"ELOVL1",3.49938078514356e-10,3.6437244407388e-08
"ELOVL5",0.0191073043824779,0.505398779422089
"ELOVL7",0.198070557408161,1
"ELP2",0.476033416618482,1
"ELP3",0.0664028050809033,1
"ELP5",0.707756680503299,1
"EMC1",0.0167009700755849,0.450554545377505
"EMC10",0.739609199667442,1
"EMC3",0.634222641401686,1
"EMC6",0.907383354901023,1
"EMC8",0.632462722645114,1
"EMD",0.445654083195136,1
"EMG1",0.227004944957506,1
"EMILIN1",1.11022302462516e-16,2.6080983497634e-14
"EML2",0.528242764226808,1
"EML3",0.528373859929644,1
"EML4",0.18929970308163,1
"EML6",0.294055317097755,1
"EMP1",0.22283426889212,1
"EMP2",0.474659002417886,1
"EMP3",0.0200377152337016,0.52643979998137
"EMX2",2.15596865178469e-05,0.00117288451323567
"ENAH",0.711555150996194,1
"ENC1",0.5326165310464,1
"ENDOG",0.149974247813522,1
"ENDOV",0.619583519085479,1
"ENG",0.00125816753302854,0.0477116630502478
"ENGASE",0.0466097558349668,1
"ENKD1",0.00124058891604939,0.0470944198669956
"ENO1",5.55e-17,1.55645915461595e-14
"ENO2",0.00013029234451456,0.00614551085875519
"ENSA",0.66216052310772,1
"ENTPD1",0.632404893697921,1
"ENTPD2",0.0771872453379765,1
"ENTPD4",0.903971822572034,1
"ENTPD6",4.71826647308049e-07,3.28044793879224e-05
"ENY2",0.302518286049716,1
"EP400",0.0371984402564007,0.88710209467616
"EPAS1",6.13012199899288e-05,0.00306749310004907
"EPB41L1",0.450746311713532,1
"EPB41L2",0.00863075681064873,0.258473724411814
"EPB41L4A.AS1",0.142332704698705,1
"EPCAM",0.314331375361916,1
"EPHA2",2.38609591789452e-05,0.00128839060841906
"EPHB3",0.46959888203458,1
"EPHB4",0.233709126495677,1
"EPHB6",0.364783357635629,1
"EPHX1",0.351920638825713,1
"EPHX2",0.318131968459963,1
"EPN1",0.148049522608926,1
"EPN2",0.277403642890118,1
"EPS15",0.833183451369887,1
"EPS15P1",0.473033947654516,1
"EPS8",0.0949131679954985,1
"EPS8L1",1.36557432028894e-14,2.45784074334419e-12
"EPS8L2",3.28353659080349e-05,0.00173110667545928
"EPS8L3",0.000961068661704312,0.0375067244054577
"ERBB2",9.87548160036322e-06,0.000567991836853392
"ERBB3",0.288237054658212,1
"ERCC1",0.41913639988179,1
"ERCC2",0.387558382828114,1
"ERCC3",0.361745553527365,1
"ERF",0.0329934583062709,0.803175795690174
"ERG28",0.644721496550694,1
"ERGIC1",0.0535396355620332,1
"ERGIC3",0.0135687697972366,0.377599645162068
"ERH",0.00832466063885651,0.250551222376233
"ERI3",0.00742088203741487,0.227706893448757
"ERLIN1",0.892285222781527,1
"ERLIN2",0.368474432883673,1
"ERMP1",0.50099350734742,1
"ERN2",3.38252338583089e-07,2.38074096174044e-05
"ERO1A",0.00311663885652202,0.106670897457985
"ERP29",0.0133440432474361,0.372779591233941
"ERP44",0.861019416375972,1
"ERRFI1",0.388153234911309,1
"ESAM",0.705290929171337,1
"ESRP2",0.288252382732504,1
"ESRRA",0.312953804705126,1
"ESYT1",0.525736802767159,1
"ESYT2",0.21727646474643,1
"ETF1",0.340034773185573,1
"ETFB",0.425387963618801,1
"ETHE1",0.395728912275189,1
"ETNK1",0.347061889095009,1
"ETS1",0.486442841784054,1
"ETS2",7.37231276026762e-10,7.36766102009337e-08
"ETV4",0.353880777903154,1
"ETV5",0.784698620505186,1
"ETV6",0.145600824221599,1
"EVA1B",0.0546806625447414,1
"EVA1C",0.152346642009218,1
"EVI5L",0.64177915848528,1
"EVL",0.000229273038318212,0.0103164764919126
"EVPL",7.66785961392458e-08,5.8523496701257e-06
"EWSR1",0.332293333965509,1
"EXOC3",0.414332030351905,1
"EXOC4",0.144932897962506,1
"EXOC7",0.821699521826466,1
"EXOSC10",0.215294990766977,1
"EXOSC2",0.0296887660814581,0.737168979405922
"EXOSC6",0.320846999874499,1
"EXT2",3.0725815280408e-05,0.00163226533990386
"EXTL3",0.672727097416301,1
"EZH1",0.0605440759955421,1
"EZR",1.11022302462516e-16,2.6080983497634e-14
"F11R",0.00069909161944115,0.0286098964735002
"F3",0.450688830942732,1
"FAAH",0.529319496010183,1
"FAAP100",4.76284745742905e-06,0.000290077926715493
"FAAP20",0.409958377532056,1
"FADS2",3.46012572588483e-05,0.00181416692184529
"FADS3",0.3027311928237,1
"FAF1",0.534818827464014,1
"FAF2",0.590449312533198,1
"FAH",0.197672327290931,1
"FAHD2A",0.962225920976058,1
"FAHD2B",0.434351339779145,1
"FAHD2CP",0.236691959886132,1
"FAM102A",0.00892358984402719,0.265922673986057
"FAM107A",0.583432742025334,1
"FAM109A",0.591258051100211,1
"FAM109B",0.00956692722298413,0.281614519685793
"FAM114A1",0.418031107782539,1
"FAM120A",0.673460972349758,1
"FAM120AOS",0.444475322589262,1
"FAM124A",0.0737475086048347,1
"FAM126A",0.365505528213746,1
"FAM126B",0.882921789273977,1
"FAM129B",0.380018699939337,1
"FAM131A",0.000153607989842985,0.00710626679102134
"FAM136A",0.879993326152497,1
"FAM149A",0.839460378086613,1
"FAM157A",0.687671895192132,1
"FAM160A2",0.817567685561304,1
"FAM160B2",0.251390426182855,1
"FAM162A",0.193687572812234,1
"FAM173A",0.645976682847426,1
"FAM174B",0.482306700043012,1
"FAM177A1",0.364593778496494,1
"FAM177B",0.00785358338262476,0.239763993775491
"FAM192A",0.451676144875454,1
"FAM193B",0.254295005195107,1
"FAM208A",0.694931856183582,1
"FAM20A",0.124515413067903,1
"FAM20B",0.248117055000531,1
"FAM20C",0.0413916294396472,0.966084869862192
"FAM210B",0.0412080675750208,0.963102188066846
"FAM213A",0.00355753179582585,0.119610959536005
"FAM213B",6.03151106837174e-08,4.68246637973541e-06
"FAM214B",0.000295406564823186,0.012891399499603
"FAM219B",0.515103807584788,1
"FAM234A",0.604507679741045,1
"FAM32A",0.217019076712147,1
"FAM3A",0.765757470366759,1
"FAM3B",0.0911335674293958,1
"FAM3C",0.0297260853159371,0.737589373706322
"FAM3D",0.0931002577176983,1
"FAM50A",0.267691879417332,1
"FAM53B",0.635132246943998,1
"FAM57A",0.3920106696641,1
"FAM60DP",0.752649816301578,1
"FAM71D",0.282047490432989,1
"FAM83G",0.0621346285063766,1
"FAM83H",0.00110002104793105,0.0423357830384523
"FAM89B",0.171451687331795,1
"FAM96B",0.686305361448487,1
"FAR1",0.833982400308461,1
"FARP1",0.812001023481191,1
"FARSA",0.270064925864762,1
"FARSB",0.927060362210644,1
"FASN",0.239458510167049,1
"FASTK",0.0696294168355994,1
"FAT1",0.680010024215967,1
"FAU",0.327801272659891,1
"FBL",0.0098545433701942,0.289139805113103
"FBLIM1",0.323132945247562,1
"FBLN1",1.11022302462516e-16,2.6080983497634e-14
"FBLN5",0.00045682824889548,0.0193748511982912
"FBN1",0.00847455422002863,0.254216661007248
"FBP1",0.314570305395406,1
"FBRS",0.483776016851101,1
"FBRSL1",0.117815753054661,1
"FBXL15",0.134810571466056,1
"FBXL17",0.53232668219232,1
"FBXL19",0.576632137654306,1
"FBXL5",0.291898905216991,1
"FBXO18",0.710996944007885,1
"FBXO25",0.253778523965555,1
"FBXO31",0.314820677090403,1
"FBXO32",0.00753483820361933,0.230812055621509
"FBXO7",0.272910130433957,1
"FBXO9",0.579406087087218,1
"FBXW4",0.109591168054616,1
"FBXW5",0.128995526855334,1
"FCER1G",0.217287751318659,1
"FCGBP",0.00533299769554163,0.170585945298433
"FCGRT",0.77550670696213,1
"FCHSD1",0.338161473998362,1
"FCHSD2",0.0208694829928664,0.547100433929886
"FDFT1",0.137362994779553,1
"FDPS",7.12604451202914e-06,0.00042124190101465
"FDX1",0.293336802475328,1
"FEM1A",0.725734136123645,1
"FEM1B",0.658941356466615,1
"FERMT3",0.634173103343119,1
"FES",0.282565298616698,1
"FGA",1.51882271788306e-05,0.000846636217965055
"FGB",0.0228919117949885,0.59357104722183
"FGD3",0.0044748238797252,0.146503541883024
"FGD5.AS1",0.6482035228494,1
"FGF19",0.0164809675655841,0.445283479929931
"FGF23",0.637793563150408,1
"FGFR1",0.00650043357794372,0.202555742770039
"FGFR3",0.0787747371001968,1
"FGFR4",0.124976277851716,1
"FGFRL1",0.76843117722017,1
"FGG",1.83407567599936e-06,0.000117644763921036
"FHIT",0.0122874148016585,0.346472140021492
"FHL2",0.00807742389213584,0.244738899720686
"FHL3",0.518048742858864,1
"FHOD1",0.21836870264197,1
"FIBP",0.00299562004419895,0.103114197745475
"FILIP1",0.362383472593075,1
"FIS1",0.134702556137879,1
"FIZ1",0.0150242451466474,0.410524547924726
"FKBP10",0.000802238858231163,0.0319633507849443
"FKBP1A",0.741246499211645,1
"FKBP1C",0.890219681130713,1
"FKBP2",4.272753290957e-06,0.000261550040636937
"FKBP4",0.088352090111363,1
"FKBP5",0.367662321871696,1
"FKBP8",1.77870034168137e-06,0.000115319578122179
"FKBP9",0.0226656592427896,0.589065482846133
"FLAD1",0.418314542772054,1
"FLCN",0.290973772712001,1
"FLII",0.0513371696875902,1
"FLNA",1.01163522003844e-12,1.46980272815614e-10
"FLNB",8.26894108740817e-13,1.20623707354509e-10
"FLOT1",0.0019515849835432,0.070815245458979
"FLOT2",0.287730390376673,1
"FLRT2",0.189019606325468,1
"FLYWCH1",0.529803125235115,1
"FMNL1",0.133815073094182,1
"FMNL3",0.000817748865111323,0.032438410628859
"FMOD",0.212080394212541,1
"FN1",5.55e-17,1.55645915461595e-14
"FNBP4",0.539482595833642,1
"FNDC10",4.86790962737071e-05,0.00249090720321621
"FNDC3A",0.0162132713426887,0.438378244304453
"FNDC3B",0.00653105940116128,0.203334916199449
"FNDC4",0.603082655299626,1
"FNIP2",0.747098551192357,1
"FNTA",0.00875070768936959,0.26123728396359
"FNTB",0.0067285855383159,0.208765958010902
"FO393411.1",2.03427170042403e-06,0.000129795714645454
"FO393415.2",1.90578955328036e-05,0.00104622232432359
"FO538757.1",0.780809652996386,1
"FOLR1",0.0113858429446304,0.325618535549684
"FOS",1.0748602008448e-10,1.21897768330256e-08
"FOSB",0.0442305009045507,1
"FOSL2",1.11961362792012e-05,0.000635862479314264
"FOXA3",0.0029596544044217,0.102265412771237
"FOXJ2",0.0548573669658347,1
"FOXK1",0.289017420465677,1
"FOXK2",0.546576997313213,1
"FOXO1",0.380816426846996,1
"FOXO3",0.479682345146457,1
"FOXP1",0.00438590376885151,0.144114020722499
"FOXP4",0.000198590644928887,0.00902568502973518
"FOXQ1",0.610965954271745,1
"FOXRED1",0.579809961466804,1
"FOXRED2",0.477506716500246,1
"FP236383.2",2.22044604925031e-16,4.72526053957133e-14
"FP236383.3",2.8377300509419e-13,4.36855363756284e-11
"FP565260.3",0.119344555350034,1
"FP671120.3",2.22044604925031e-16,4.72526053957133e-14
"FP671120.4",1.4210854715202e-14,2.54509082527407e-12
"FPGS",9.27779482321478e-05,0.0045113475265284
"FRG1",0.872382063138595,1
"FRMD8",0.00488387222532616,0.158036333369719
"FRYL",0.364638234576155,1
"FSCN1",0.000359602732362241,0.0155243497947721
"FSTL1",2.96242009850678e-05,0.00157837911819436
"FSTL3",0.00496345492637063,0.160324729209917
"FTH1",5.55e-17,1.55645915461595e-14
"FTH1P10",5.55e-17,1.55645915461595e-14
"FTH1P11",0.00568477135813727,0.180560909359878
"FTH1P12",0.229240329339439,1
"FTH1P15",0.00366088007676391,0.122743502895827
"FTH1P16",0.000249449869534235,0.0110864711609905
"FTH1P2",0.00923676917920679,0.27390169240859
"FTH1P20",4.81932341833691e-06,0.000293024249195183
"FTH1P23",0.00406459979276064,0.134780634163338
"FTH1P3",0.00111741946511723,0.0428685698370321
"FTH1P4",1.0127711402852e-07,7.55447057693981e-06
"FTH1P5",0.00248252702205398,0.0875348675688679
"FTH1P7",0.00019495994247154,0.00890542523304586
"FTH1P8",5.7917164576593e-05,0.00291988436528715
"FTL",8.00149662705252e-06,0.000468400345543249
"FTLP2",4.63679532547445e-08,3.65459870333689e-06
"FTLP3",3.52282354265654e-06,0.000217113707796646
"FTSJ3",0.175218406149609,1
"FUBP1",0.227414408454247,1
"FUCA1",0.070128335917041,1
"FUCA2",0.17413082266406,1
"FUK",0.137485733863584,1
"FUNDC2",0.331797237063939,1
"FUOM",0.527288958420811,1
"FURIN",0.00255189593193639,0.0896314021255591
"FUS",0.452219999215,1
"FUT11",0.681608220003809,1
"FUT2",4.16660983715289e-07,2.90996342548501e-05
"FUT3",1.3640296003814e-08,1.15837360009229e-06
"FUZ",0.17665315520518,1
"FXR1",0.215014218599124,1
"FXR2",0.192262949600565,1
"FXYD2",0.107673758916196,1
"FXYD3",5.55e-17,1.55645915461595e-14
"FXYD5",7.87829730342082e-08,5.98769773234053e-06
"FXYD6",0.46018951433478,1
"FYCO1",0.603236237435775,1
"FYN",0.242432408665295,1
"FYTTD1",0.839358883213508,1
"FZD2",0.0266910113739718,0.673834581375684
"FZR1",0.00045738191546052,0.0193756184488861
"G3BP1",0.38727999980758,1
"G6PC3",0.00792435417374382,0.241110697029135
"G6PD",0.125017033935657,1
"GAA",0.0117905536390358,0.334285838950738
"GABARAPL1",0.535188153759058,1
"GABARAPL2",0.453958037561868,1
"GABBR1",0.610642243639843,1
"GABBR2",0.359578990162772,1
"GABPB1.AS1",0.512771061237261,1
"GABPB2",0.600273259837711,1
"GABRE",0.634167186705484,1
"GABRP",5.55e-17,1.55645915461595e-14
"GADD45B",0.418416067626748,1
"GADD45G",0.683404903156782,1
"GADD45GIP1",0.0136751400980986,0.380267266694091
"GAK",0.142232501448063,1
"GALE",0.000776685643298469,0.0309793603087931
"GALK1",0.205266469373245,1
"GALNS",0.0706334013858739,1
"GALNT1",0.498216661117547,1
"GALNT10",0.258321399106476,1
"GALNT14",0.00233992730913224,0.0831551293483216
"GALNT2",0.820786490006409,1
"GALNT6",0.0551691723426736,1
"GALNT7",0.0265138528525536,0.671235733493233
"GAMT",0.188295679521648,1
"GANAB",0.00127555507253563,0.0482698308855538
"GAPDH",5.55e-17,1.55645915461595e-14
"GAPDHP1",0.662698864895667,1
"GAPDHP35",0.754993769832953,1
"GAPDHP40",0.563152581074696,1
"GAPDHP63",0.559856809895076,1
"GAPDHP72",0.655787934009791,1
"GARS",0.719359828107579,1
"GART",0.518388909049833,1
"GAS2L1",0.0114808828931362,0.327559718275261
"GAS5",0.094302931403214,1
"GAS6",1.17158843790932e-05,0.000662261576300044
"GAS7",0.342066518478796,1
"GATA6",0.504971754618095,1
"GATAD2A",0.471367447688188,1
"GATC",0.58245441744805,1
"GATD1",0.66943517561107,1
"GATM",1.13955178626668e-10,1.28429114802443e-08
"GATS",0.242010540763936,1
"GBA",7.30293693729234e-06,0.000430292359556441
"GBA2",0.0994484807195142,1
"GBAP1",0.000133952980617913,0.0062772516088407
"GBF1",0.225333653744363,1
"GC",1.83061947267582e-06,0.000117631636297032
"GCAT",0.000106304145060632,0.00510728011872469
"GCC2",0.921900436012898,1
"GCDH",0.545888867854736,1
"GCHFR",0.595135732439503,1
"GCN1",0.0536721590919224,1
"GCNT3",5.10606375547784e-06,0.000309937716378965
"GDE1",0.0518316810854385,1
"GDF15",0.0304088582544857,0.750925659957334
"GDF5OS",0.147230661896209,1
"GDI1",0.822518138565684,1
"GDI2",0.608320063348972,1
"GDPGP1",0.467686927433234,1
"GEMIN7",0.119627899386184,1
"GFER",0.806046460280122,1
"GFOD1",0.4212887917749,1
"GFPT1",0.0513013792331098,1
"GGA1",0.293120979424842,1
"GGA2",0.49714340069363,1
"GGA3",0.667604120872473,1
"GGCX",0.483499628955177,1
"GGT1",0.337639598608412,1
"GGT2",0.289555825081922,1
"GGT3P",0.135185163748716,1
"GGT5",0.00787421607930616,0.239988850014158
"GGT6",6.41780519505808e-06,0.000383765218566691
"GGT7",0.485773176449536,1
"GGTLC1",0.457479085293616,1
"GGTLC2",0.609053054618183,1
"GGTLC3",0.284891906762387,1
"GHDC",0.214231333802482,1
"GHITM",0.269851122785077,1
"GID8",0.0250645995802459,0.641233825261931
"GIGYF1",0.00580985815682133,0.18378662719056
"GIGYF2",0.376803745702463,1
"GIPC1",1.12501119531316e-11,1.44838820585931e-09
"GIT1",0.0104056097493526,0.301880830451832
"GJA1",0.299449567844218,1
"GJB1",0.110470604502471,1
"GJB2",5.35127497869325e-14,8.75990607720532e-12
"GJB3",5.38800115634785e-11,6.43308821995889e-09
"GLB1",0.239101730097903,1
"GLB1L2",0.00936537448944141,0.276807711977303
"GLG1",0.00434831443102301,0.143219675624093
"GLI4",0.82428393981944,1
"GLMP",0.110929002237296,1
"GLO1",0.208346866587122,1
"GLOD4",0.0397757899465849,0.935894513200344
"GLRX5",0.558724259498868,1
"GLS",0.788041152294967,1
"GLT8D1",0.857848725489126,1
"GLUD1",0.533761579970757,1
"GLUL",0.0246958670106449,0.633635674320698
"GLYCTK",0.377880073329018,1
"GM2A",0.0848828758606635,1
"GMCL1",0.329963962481386,1
"GMDS",0.0123307400234293,0.347405887942944
"GMEB2",0.308949774013304,1
"GMFB",0.407508359417809,1
"GMFG",0.360886636253642,1
"GMIP",0.027070749514433,0.681106707061775
"GMPPA",1.73240233880545e-06,0.000112925034942887
"GMPPB",0.842063428624939,1
"GNA11",0.31012996343433,1
"GNA12",0.309684058264069,1
"GNA15",0.00726270442497012,0.223802394193621
"GNAI2",1.17097360647911e-05,0.000662261576300044
"GNAI3",0.57354109633556,1
"GNAQ",0.197639122474131,1
"GNAS",0.0618800438608462,1
"GNAZ",0.208541231936349,1
"GNB1",0.269292646850967,1
"GNB2",0.222539546291282,1
"GNB5",0.479550946531836,1
"GNE",0.23239355231218,1
"GNL1",0.101298899889182,1
"GNLY",0.292427516391797,1
"GNPAT",0.373354340574553,1
"GNPDA1",0.455653064641021,1
"GNS",0.06812689957525,1
"GOLGA2",0.00388920796320535,0.129439276738386
"GOLGA2P5",0.569971506305282,1
"GOLGA3",0.23229734663172,1
"GOLGA8A",0.225198408398522,1
"GOLGB1",0.0598179788022972,1
"GOLM1",1.06226571530144e-05,0.000608065749916782
"GOLPH3",0.12824143763677,1
"GORASP2",0.164610410925945,1
"GOSR1",0.308582165643672,1
"GOSR2",0.545940709023075,1
"GOT1",0.443466237467819,1
"GOT2",0.480517997533754,1
"GP2",5.55e-17,1.55645915461595e-14
"GPAA1",0.226265051883526,1
"GPAT4",5.44358535448097e-06,0.000329320152881999
"GPATCH3",0.431681882030259,1
"GPBP1",0.454075574145348,1
"GPBP1L1",0.540344856747757,1
"GPC1",0.000906669782851033,0.0355370927940514
"GPC3",0.00073641293361193,0.0297004766881851
"GPCPD1",0.223925470583186,1
"GPI",0.003892806403897,0.12943995880028
"GPM6A",0.479899084599999,1
"GPM6B",0.418032770713446,1
"GPN2",0.165479157458867,1
"GPNMB",0.000131021165664769,0.00617184050403818
"GPR107",0.00133957546482377,0.0503240230740237
"GPR108",0.220989992529965,1
"GPR137",0.698784115765972,1
"GPR153",0.0402665865732259,0.944702136142052
"GPR157",0.258317675044267,1
"GPR35",3.62820884447501e-13,5.44640196133662e-11
"GPRC5A",5.55e-17,1.55645915461595e-14
"GPRC5B",0.0871926716272003,1
"GPRC5C",0.0757650611590941,1
"GPS1",0.523758680593132,1
"GPSM1",0.393111789282345,1
"GPSM3",0.0774941821665214,1
"GPT2",0.0179462944460935,0.479502173391511
"GPX1",0.000166097190238634,0.0076352279741922
"GPX1P1",0.823117727337728,1
"GPX2",1.11022302462516e-16,2.6080983497634e-14
"GPX3",0.0256573948746317,0.654130829422063
"GPX4",5.55e-17,1.55645915461595e-14
"GRAMD1A",0.0264780020152318,0.670797536225122
"GRAMD1B",0.234699722260277,1
"GRAMD2B",0.0806057481881199,1
"GRASP",0.460817092727562,1
"GRB10",0.0101687508431694,0.296435546597977
"GRB2",0.530271055974703,1
"GRB7",1.31016144155893e-07,9.69282585516908e-06
"GREM1",6.51595222223023e-10,6.54801771704515e-08
"GRHPR",0.176757473170603,1
"GRINA",0.855394367182287,1
"GRIPAP1",0.600208440972773,1
"GRK2",6.86124750324257e-05,0.00340494430731349
"GRK3",0.274436016356796,1
"GRK6",0.180045925237938,1
"GRN",1.57028834379958e-10,1.70836331669139e-08
"GRPEL1",0.539960233779702,1
"GRSF1",0.113042383254755,1
"GRWD1",0.00510444141955935,0.164000166481197
"GSDMB",0.0306294362066388,0.755341496540312
"GSDMD",0.610311500943979,1
"GSE1",0.0909267099275453,1
"GSK3A",0.519117275120524,1
"GSK3B",0.289944152202094,1
"GSN",0.434253934358158,1
"GSPT1",0.00139090382940921,0.0520900089163432
"GSR",0.326370716434609,1
"GSS",0.217184326561613,1
"GSTK1",0.027073199752752,0.681106707061775
"GSTM1",0.434688329468401,1
"GSTM2",0.353856607708691,1
"GSTM3",0.0108460883093422,0.31215645056075
"GSTM4",0.478671842823236,1
"GSTO1",0.112203115335106,1
"GSTO2",0.822824486738203,1
"GSTO3P",0.727924965904304,1
"GSTP1",5.55e-17,1.55645915461595e-14
"GSTP1P1",1.7711544355814e-05,0.000981245561247224
"GSTZ1",0.826722749061171,1
"GTF2E2",0.561197597690398,1
"GTF2F1",9.38597484784198e-05,0.0045578241865228
"GTF2H5",0.496177183289903,1
"GTF2I",0.0105301822120472,0.305250058757683
"GTF2IP1",0.108317937075214,1
"GTF2IP13",0.855330135934368,1
"GTF2IP20",0.706225728406417,1
"GTF2IP4",0.0319110340209512,0.781618512511606
"GTF2IRD2",0.0366672335310754,0.876745755190862
"GTF3A",0.0325034171221731,0.793977907130905
"GTF3C1",0.732814995723163,1
"GTF3C5",0.24574421309307,1
"GTF3C6",0.533223872056707,1
"GTPBP1",0.0762635874763853,1
"GTPBP2",0.432888034937729,1
"GTPBP4",0.852323078721302,1
"GTPBP6",0.145029606481767,1
"GUCD1",0.0617300624436156,1
"GUF1",0.217152219049467,1
"GUK1",2.72457598704534e-08,2.21998689081801e-06
"GUSB",0.486332186802161,1
"GYPC",0.722500693063578,1
"GYS1",0.00435076797186651,0.143219675624093
"H19",0.0430256784870313,0.99587127322101
"H1F0",5.55e-17,1.55645915461595e-14
"H1FX",3.99680288865056e-15,7.65042182597264e-13
"H2AFJ",0.00449332622572518,0.146976289411248
"H2AFV",0.0439188460930273,1
"H2AFY",0.177221401312046,1
"H2AFZ",0.0842217706974482,1
"H3F3A",0.760784353352307,1
"H3F3B",0.362118748648535,1
